year,block,main_plot,sub_plot,rotation_factor_level_code,n_or_c_treatment,phase_number,test_or_treatment_crop,crop_name,crop_code,crop_variety,note_id
2004,3,27,*,Lc(Lc),*,5,2nd test crop,Winter barley,WB,Pearl,*
2004,3,28,*,Lc(Lc),*,5,2nd test crop,Winter barley,WB,Pearl,*
2004,3,29,*,Rc,*,5,2nd test crop,Reseeded grass/clover,Rc,Reseeded grass seed mix,3
2004,3,30,*,Rc,*,5,2nd test crop,Reseeded grass/clover,Rc,Reseeded grass seed mix,3
2004,4,31,*,Lc(Ln),*,2,2nd treatment crop,Cut clover-grass ley,Lc,Unknown,*
2004,4,32,*,Lc(Ln),*,2,2nd treatment crop,Cut clover-grass ley,Lc,Unknown,*
2004,4,33,*,Lc(Lu),*,2,2nd treatment crop,Cut clover-grass ley,Lc,Unknown,*
2004,4,34,*,Lc(Lu),*,2,2nd treatment crop,Cut clover-grass ley,Lc,Unknown,*
2004,4,35,*,Lc(Lc),*,2,2nd treatment crop,Cut clover-grass ley,Lc,Unknown,*
2004,4,36,*,Lc(Lc),*,2,2nd treatment crop,Cut clover-grass ley,Lc,Unknown,*
2004,4,37,*,Rpc,*,2,2nd treatment crop,Reseeded grass/clover,Rc,Reseeded grass seed mix,3
2004,4,38,*,Rpc,*,2,2nd treatment crop,Reseeded grass/clover,Rc,Reseeded grass seed mix,3
2004,4,39,*,A,*,2,2nd treatment crop,Fallow,F,*,*
2004,4,40,*,A,*,2,2nd treatment crop,Fallow,F,*,*
2005,1,1,*,Lc(Lc),*,6,3rd test crop,Winter barley,WB,Siberia,*
2005,1,2,*,Lc(Lc),*,6,3rd test crop,Winter barley,WB,Siberia,*
2005,1,3,*,A,*,6,3rd test crop,Winter barley,WB,Siberia,*
2005,1,4,*,A,*,6,3rd test crop,Winter barley,WB,Siberia,*
2005,1,5,*,Lc(Lu),*,6,3rd test crop,Winter barley,WB,Siberia,*
2005,1,6,*,Lc(Lu),*,6,3rd test crop,Winter barley,WB,Siberia,*
2005,1,7,*,Rc,*,6,3rd test crop,Reseeded grass/clover,Rc,Reseeded grass seed mix,3
2005,1,8,*,Rc,*,6,3rd test crop,Reseeded grass/clover,Rc,Reseeded grass seed mix,3
2005,1,9,*,Lc(Ln),*,6,3rd test crop,Winter barley,WB,Siberia,*
2005,1,10,*,Lc(Ln),*,6,3rd test crop,Winter barley,WB,Siberia,*
2005,2,11,*,Lc(Ln),*,3,3rd treatment crop,Cut clover-grass ley,Lc,Unknown,*
2005,2,12,*,Lc(Ln),*,3,3rd treatment crop,Cut clover-grass ley,Lc,Unknown,*
2005,2,13,*,Rpc,*,3,3rd treatment crop,Reseeded grass/clover,Rc,Reseeded grass seed mix,3
2005,2,14,*,Rpc,*,3,3rd treatment crop,Reseeded grass/clover,Rc,Reseeded grass seed mix,3
2005,2,15,*,A,*,3,3rd treatment crop,Winter oats,OW,Gerald,*
2005,2,16,*,A,*,3,3rd treatment crop,Winter oats,OW,Gerald,*
2005,2,17,*,Lc(Lc),*,3,3rd treatment crop,Cut clover-grass ley,Lc,Unknown,*
2005,2,18,*,Lc(Lc),*,3,3rd treatment crop,Cut clover-grass ley,Lc,Unknown,*
2005,2,19,*,Lc(Lu),*,3,3rd treatment crop,Cut clover-grass ley,Lc,Unknown,*
2005,2,20,*,Lc(Lu),*,3,3rd treatment crop,Cut clover-grass ley,Lc,Unknown,*
2005,3,21,*,Lc(Lu),*,6,3rd test crop,Winter barley,WB,Siberia,*
2005,3,22,*,Lc(Lu),*,6,3rd test crop,Winter barley,WB,Siberia,*
2005,3,23,*,Lc(Ln),*,6,3rd test crop,Winter barley,WB,Siberia,*
2005,3,24,*,Lc(Ln),*,6,3rd test crop,Winter barley,WB,Siberia,*
2005,3,25,*,A,*,6,3rd test crop,Winter barley,WB,Siberia,*
2005,3,26,*,A,*,6,3rd test crop,Winter barley,WB,Siberia,*
2005,3,27,*,Lc(Lc),*,6,3rd test crop,Winter barley,WB,Siberia,*
2005,3,28,*,Lc(Lc),*,6,3rd test crop,Winter barley,WB,Siberia,*
2005,3,29,*,Rc,*,6,3rd test crop,Reseeded grass/clover,Rc,Reseeded grass seed mix,3
2005,3,30,*,Rc,*,6,3rd test crop,Reseeded grass/clover,Rc,Reseeded grass seed mix,3
2005,4,31,*,Lc(Ln),*,3,3rd treatment crop,Cut clover-grass ley,Lc,Unknown,*
2005,4,32,*,Lc(Ln),*,3,3rd treatment crop,Cut clover-grass ley,Lc,Unknown,*
2005,4,33,*,Lc(Lu),*,3,3rd treatment crop,Cut clover-grass ley,Lc,Unknown,*
2005,4,34,*,Lc(Lu),*,3,3rd treatment crop,Cut clover-grass ley,Lc,Unknown,*
2005,4,35,*,Lc(Lc),*,3,3rd treatment crop,Cut clover-grass ley,Lc,Unknown,*
2005,4,36,*,Lc(Lc),*,3,3rd treatment crop,Cut clover-grass ley,Lc,Unknown,*
2005,4,37,*,Rpc,*,3,3rd treatment crop,Reseeded grass/clover,Rc,Reseeded grass seed mix,3
2005,4,38,*,Rpc,*,3,3rd treatment crop,Reseeded grass/clover,Rc,Reseeded grass seed mix,3
2005,4,39,*,A,*,3,3rd treatment crop,Winter oats,OW,Gerald,*
2005,4,40,*,A,*,3,3rd treatment crop,Winter oats,OW,Gerald,*
2006,1,1,*,Lc(Lc),*,1,1st treatment crop,Cut clover-grass ley,Lc,Unknown,*
2006,1,2,*,Lc(Lc),*,1,1st treatment crop,Cut clover-grass ley,Lc,Unknown,*
2006,1,3,*,A,*,1,1st treatment crop,Winter wheat,WW,Hereward,*
2006,1,4,*,A,*,1,1st treatment crop,Winter wheat,WW,Hereward,*
2006,1,5,*,Lc(Lu),*,1,1st treatment crop,Cut clover-grass ley,Lc,Unknown,*
2006,1,6,*,Lc(Lu),*,1,1st treatment crop,Cut clover-grass ley,Lc,Unknown,*
2006,1,7,*,Rc,*,1,1st treatment crop,Reseeded grass/clover,Rc,Reseeded grass seed mix,3
2006,1,8,*,Rc,*,1,1st treatment crop,Reseeded grass/clover,Rc,Reseeded grass seed mix,3
2006,1,9,*,Lc(Ln),*,1,1st treatment crop,Cut clover-grass ley,Lc,Unknown,*
2006,1,10,*,Lc(Ln),*,1,1st treatment crop,Cut clover-grass ley,Lc,Unknown,*
2006,2,11,*,Lc(Ln),*,4,1st test crop,Winter wheat,WW,Hereward,*
2006,2,12,*,Lc(Ln),*,4,1st test crop,Winter wheat,WW,Hereward,*
2006,2,13,*,Rpc,*,4,1st test crop,Reseeded grass/clover,Rc,Reseeded grass seed mix,3
2006,2,14,*,Rpc,*,4,1st test crop,Reseeded grass/clover,Rc,Reseeded grass seed mix,3
2006,2,15,*,A,*,4,1st test crop,Winter wheat,WW,Hereward,*
2006,2,16,*,A,*,4,1st test crop,Winter wheat,WW,Hereward,*
2006,2,17,*,Lc(Lc),*,4,1st test crop,Winter wheat,WW,Hereward,*
2006,2,18,*,Lc(Lc),*,4,1st test crop,Winter wheat,WW,Hereward,*
2006,2,19,*,Lc(Lu),*,4,1st test crop,Winter wheat,WW,Hereward,*
2006,2,20,*,Lc(Lu),*,4,1st test crop,Winter wheat,WW,Hereward,*
2006,3,21,*,Lc(Lu),*,1,1st treatment crop,Cut clover-grass ley,Lc,Unknown,*
2006,3,22,*,Lc(Lu),*,1,1st treatment crop,Cut clover-grass ley,Lc,Unknown,*
2006,3,23,*,Lc(Ln),*,1,1st treatment crop,Cut clover-grass ley,Lc,Unknown,*
2006,3,24,*,Lc(Ln),*,1,1st treatment crop,Cut clover-grass ley,Lc,Unknown,*
2006,3,25,*,A,*,1,1st treatment crop,Winter wheat,WW,Hereward,*
2006,3,26,*,A,*,1,1st treatment crop,Winter wheat,WW,Hereward,*
2006,3,27,*,Lc(Lc),*,1,1st treatment crop,Cut clover-grass ley,Lc,Unknown,*
2006,3,28,*,Lc(Lc),*,1,1st treatment crop,Cut clover-grass ley,Lc,Unknown,*
2006,3,29,*,Rc,*,1,1st treatment crop,Reseeded grass/clover,Rc,Reseeded grass seed mix,3
2006,3,30,*,Rc,*,1,1st treatment crop,Reseeded grass/clover,Rc,Reseeded grass seed mix,3
2006,4,31,*,Lc(Ln),*,4,1st test crop,Winter wheat,WW,Hereward,*
2006,4,32,*,Lc(Ln),*,4,1st test crop,Winter wheat,WW,Hereward,*
2006,4,33,*,Lc(Lu),*,4,1st test crop,Winter wheat,WW,Hereward,*
2006,4,34,*,Lc(Lu),*,4,1st test crop,Winter wheat,WW,Hereward,*
2006,4,35,*,Lc(Lc),*,4,1st test crop,Winter wheat,WW,Hereward,*
2006,4,36,*,Lc(Lc),*,4,1st test crop,Winter wheat,WW,Hereward,*
2006,4,37,*,Rpc,*,4,1st test crop,Reseeded grass/clover,Rc,Reseeded grass seed mix,3
2006,4,38,*,Rpc,*,4,1st test crop,Reseeded grass/clover,Rc,Reseeded grass seed mix,3
2006,4,39,*,A,*,4,1st test crop,Winter wheat,WW,Hereward,*
2006,4,40,*,A,*,4,1st test crop,Winter wheat,WW,Hereward,*
2007,1,1,*,Lc(Lc),*,2,2nd treatment crop,Cut clover-grass ley,Lc,Unknown,*
2007,1,2,*,Lc(Lc),*,2,2nd treatment crop,Cut clover-grass ley,Lc,Unknown,*
2007,1,3,*,A,*,2,2nd treatment crop,Fallow,F,*,*
2007,1,4,*,A,*,2,2nd treatment crop,Fallow,F,*,*
2007,1,5,*,Lc(Lu),*,2,2nd treatment crop,Cut clover-grass ley,Lc,Unknown,*
2007,1,6,*,Lc(Lu),*,2,2nd treatment crop,Cut clover-grass ley,Lc,Unknown,*
2007,1,7,*,Rc,*,2,2nd treatment crop,Reseeded grass/clover,Rc,Reseeded grass seed mix,3
2007,1,8,*,Rc,*,2,2nd treatment crop,Reseeded grass/clover,Rc,Reseeded grass seed mix,3
2007,1,9,*,Lc(Ln),*,2,2nd treatment crop,Cut clover-grass ley,Lc,Unknown,*
2007,1,10,*,Lc(Ln),*,2,2nd treatment crop,Cut clover-grass ley,Lc,Unknown,*
2007,2,11,*,Lc(Ln),*,5,2nd test crop,Winter wheat,WW,Hereward,*
2007,2,12,*,Lc(Ln),*,5,2nd test crop,Winter wheat,WW,Hereward,*
2007,2,13,*,Rpc,*,5,2nd test crop,Reseeded grass/clover,Rc,Reseeded grass seed mix,3
2007,2,14,*,Rpc,*,5,2nd test crop,Reseeded grass/clover,Rc,Reseeded grass seed mix,3
2007,2,15,*,A,*,5,2nd test crop,Winter wheat,WW,Hereward,*
2007,2,16,*,A,*,5,2nd test crop,Winter wheat,WW,Hereward,*
2007,2,17,*,Lc(Lc),*,5,2nd test crop,Winter wheat,WW,Hereward,*
2007,2,18,*,Lc(Lc),*,5,2nd test crop,Winter wheat,WW,Hereward,*
2007,2,19,*,Lc(Lu),*,5,2nd test crop,Winter wheat,WW,Hereward,*
2007,2,20,*,Lc(Lu),*,5,2nd test crop,Winter wheat,WW,Hereward,*
2007,3,21,*,Lc(Lu),*,2,2nd treatment crop,Cut clover-grass ley,Lc,Unknown,*
2007,3,22,*,Lc(Lu),*,2,2nd treatment crop,Cut clover-grass ley,Lc,Unknown,*
2007,3,23,*,Lc(Ln),*,2,2nd treatment crop,Cut clover-grass ley,Lc,Unknown,*
2007,3,24,*,Lc(Ln),*,2,2nd treatment crop,Cut clover-grass ley,Lc,Unknown,*
2007,3,25,*,A,*,2,2nd treatment crop,Fallow,F,*,*
2007,3,26,*,A,*,2,2nd treatment crop,Fallow,F,*,*
2007,3,27,*,Lc(Lc),*,2,2nd treatment crop,Cut clover-grass ley,Lc,Unknown,*
2007,3,28,*,Lc(Lc),*,2,2nd treatment crop,Cut clover-grass ley,Lc,Unknown,*
2007,3,29,*,Rc,*,2,2nd treatment crop,Reseeded grass/clover,Rc,Reseeded grass seed mix,3
2007,3,30,*,Rc,*,2,2nd treatment crop,Reseeded grass/clover,Rc,Reseeded grass seed mix,3
2007,4,31,*,Lc(Ln),*,5,2nd test crop,Winter wheat,WW,Hereward,*
2007,4,32,*,Lc(Ln),*,5,2nd test crop,Winter wheat,WW,Hereward,*
2007,4,33,*,Lc(Lu),*,5,2nd test crop,Winter wheat,WW,Hereward,*
2007,4,34,*,Lc(Lu),*,5,2nd test crop,Winter wheat,WW,Hereward,*
2007,4,35,*,Lc(Lc),*,5,2nd test crop,Winter wheat,WW,Hereward,*
2007,4,36,*,Lc(Lc),*,5,2nd test crop,Winter wheat,WW,Hereward,*
2007,4,37,*,Rpc,*,5,2nd test crop,Reseeded grass/clover,Rc,Reseeded grass seed mix,3
2007,4,38,*,Rpc,*,5,2nd test crop,Reseeded grass/clover,Rc,Reseeded grass seed mix,3
2007,4,39,*,A,*,5,2nd test crop,Winter wheat,WW,Hereward,*
2007,4,40,*,A,*,5,2nd test crop,Winter wheat,WW,Hereward,*
2008,1,1,*,Lc(Lc),*,3,3rd treatment crop,Cut clover-grass ley,Lc,Unknown,*
2008,1,2,*,Lc(Lc),*,3,3rd treatment crop,Cut clover-grass ley,Lc,Unknown,*
2008,1,3,*,A,*,3,3rd treatment crop,Winter oats,OW,Gerald,*
2008,1,4,*,A,*,3,3rd treatment crop,Winter oats,OW,Gerald,*
2008,1,5,*,Lc(Lu),*,3,3rd treatment crop,Cut clover-grass ley,Lc,Unknown,*
2008,1,6,*,Lc(Lu),*,3,3rd treatment crop,Cut clover-grass ley,Lc,Unknown,*
2008,1,7,*,Rc,*,3,3rd treatment crop,Reseeded grass/clover,Rc,Reseeded grass seed mix,3
2008,1,8,*,Rc,*,3,3rd treatment crop,Reseeded grass/clover,Rc,Reseeded grass seed mix,3
2008,1,9,*,Lc(Ln),*,3,3rd treatment crop,Cut clover-grass ley,Lc,Unknown,*
2008,1,10,*,Lc(Ln),*,3,3rd treatment crop,Cut clover-grass ley,Lc,Unknown,*
2008,2,11,*,Lc(Ln),*,6,3rd test crop,Winter wheat,WW,Hereward,*
2008,2,12,*,Lc(Ln),*,6,3rd test crop,Winter wheat,WW,Hereward,*
2008,2,13,*,Rpc,*,6,3rd test crop,Reseeded grass/clover,Rc,Reseeded grass seed mix,3
2008,2,14,*,Rpc,*,6,3rd test crop,Reseeded grass/clover,Rc,Reseeded grass seed mix,3
2008,2,15,*,A,*,6,3rd test crop,Winter wheat,WW,Hereward,*
2008,2,16,*,A,*,6,3rd test crop,Winter wheat,WW,Hereward,*
2008,2,17,*,Lc(Lc),*,6,3rd test crop,Winter wheat,WW,Hereward,*
2008,2,18,*,Lc(Lc),*,6,3rd test crop,Winter wheat,WW,Hereward,*
2008,2,19,*,Lc(Lu),*,6,3rd test crop,Winter wheat,WW,Hereward,*
2008,2,20,*,Lc(Lu),*,6,3rd test crop,Winter wheat,WW,Hereward,*
2008,3,21,*,Lc(Lu),*,3,3rd treatment crop,Cut clover-grass ley,Lc,Unknown,*
2008,3,22,*,Lc(Lu),*,3,3rd treatment crop,Cut clover-grass ley,Lc,Unknown,*
2008,3,23,*,Lc(Ln),*,3,3rd treatment crop,Cut clover-grass ley,Lc,Unknown,*
2008,3,24,*,Lc(Ln),*,3,3rd treatment crop,Cut clover-grass ley,Lc,Unknown,*
2008,3,25,*,A,*,3,3rd treatment crop,Winter oats,OW,Gerald,*
2008,3,26,*,A,*,3,3rd treatment crop,Winter oats,OW,Gerald,*
2008,3,27,*,Lc(Lc),*,3,3rd treatment crop,Cut clover-grass ley,Lc,Unknown,*
2008,3,28,*,Lc(Lc),*,3,3rd treatment crop,Cut clover-grass ley,Lc,Unknown,*
2008,3,29,*,Rc,*,3,3rd treatment crop,Reseeded grass/clover,Rc,Reseeded grass seed mix,3
2008,3,30,*,Rc,*,3,3rd treatment crop,Reseeded grass/clover,Rc,Reseeded grass seed mix,3
2008,4,31,*,Lc(Ln),*,6,3rd test crop,Winter wheat,WW,Hereward,*
2008,4,32,*,Lc(Ln),*,6,3rd test crop,Winter wheat,WW,Hereward,*
2008,4,33,*,Lc(Lu),*,6,3rd test crop,Winter wheat,WW,Hereward,*
2008,4,34,*,Lc(Lu),*,6,3rd test crop,Winter wheat,WW,Hereward,*
2008,4,35,*,Lc(Lc),*,6,3rd test crop,Winter wheat,WW,Hereward,*
2008,4,36,*,Lc(Lc),*,6,3rd test crop,Winter wheat,WW,Hereward,*
2008,4,37,*,Rpc,*,6,3rd test crop,Reseeded grass/clover,Rc,Reseeded grass seed mix,3
2008,4,38,*,Rpc,*,6,3rd test crop,Reseeded grass/clover,Rc,Reseeded grass seed mix,3
2008,4,39,*,A,*,6,3rd test crop,Winter wheat,WW,Hereward,*
2008,4,40,*,A,*,6,3rd test crop,Winter wheat,WW,Hereward,*
2009,1,1,*,Lc(Lc),*,4,1st test crop,Winter wheat,WW,Hereward,*
2009,1,2,*,Lc(Lc),*,4,1st test crop,Winter wheat,WW,Hereward,*
2009,1,3,*,A,*,4,1st test crop,Winter wheat,WW,Hereward,*
2009,1,4,*,A,*,4,1st test crop,Winter wheat,WW,Hereward,*
2009,1,5,*,Lc(Lu),*,4,1st test crop,Winter wheat,WW,Hereward,*
2009,1,6,*,Lc(Lu),*,4,1st test crop,Winter wheat,WW,Hereward,*
2009,1,7,*,Rc,*,4,1st test crop,Reseeded grass/clover,Rc,Reseeded grass seed mix,3
2009,1,8,*,Rc,*,4,1st test crop,Reseeded grass/clover,Rc,Reseeded grass seed mix,3
2009,1,9,*,F,*,4,1st test crop,Fallow,F,*,*
2009,1,10,*,F,*,4,1st test crop,Fallow,F,*,*
2009,2,11,*,F,*,1,1st treatment crop,Fallow,F,*,*
2009,2,12,*,F,*,1,1st treatment crop,Fallow,F,*,*
2009,2,13,*,Rpc,*,1,1st treatment crop,Reseeded grass/clover,Rc,Reseeded grass seed mix,3
2009,2,14,*,Rpc,*,1,1st treatment crop,Reseeded grass/clover,Rc,Reseeded grass seed mix,3
2009,2,15,*,A,*,1,1st treatment crop,Winter wheat,WW,Hereward,*
2009,2,16,*,A,*,1,1st treatment crop,Winter wheat,WW,Hereward,*
2009,2,17,*,Lc(Lc),*,1,1st treatment crop,Cut clover-grass ley,Lc,Unknown,*
2009,2,18,*,Lc(Lc),*,1,1st treatment crop,Cut clover-grass ley,Lc,Unknown,*
2009,2,19,*,Lc(Lu),*,1,1st treatment crop,Cut clover-grass ley,Lc,Unknown,*
2009,2,20,*,Lc(Lu),*,1,1st treatment crop,Cut clover-grass ley,Lc,Unknown,*
2009,3,21,*,Lc(Lu),*,4,1st test crop,Winter wheat,WW,Hereward,*
2009,3,22,*,Lc(Lu),*,4,1st test crop,Winter wheat,WW,Hereward,*
2009,3,23,*,F,*,4,1st test crop,Fallow,F,*,*
2009,3,24,*,F,*,4,1st test crop,Fallow,F,*,*
2009,3,25,*,A,*,4,1st test crop,Winter wheat,WW,Hereward,*
2009,3,26,*,A,*,4,1st test crop,Winter wheat,WW,Hereward,*
2009,3,27,*,Lc(Lc),*,4,1st test crop,Winter wheat,WW,Hereward,*
2009,3,28,*,Lc(Lc),*,4,1st test crop,Winter wheat,WW,Hereward,*
2009,3,29,*,Rc,*,4,1st test crop,Reseeded grass/clover,Rc,Reseeded grass seed mix,3
2009,3,30,*,Rc,*,4,1st test crop,Reseeded grass/clover,Rc,Reseeded grass seed mix,3
2009,4,31,*,F,*,1,1st treatment crop,Fallow,F,*,*
2009,4,32,*,F,*,1,1st treatment crop,Fallow,F,*,*
2009,4,33,*,Lc(Lu),*,1,1st treatment crop,Cut clover-grass ley,Lc,Unknown,*
2009,4,34,*,Lc(Lu),*,1,1st treatment crop,Cut clover-grass ley,Lc,Unknown,*
2009,4,35,*,Lc(Lc),*,1,1st treatment crop,Cut clover-grass ley,Lc,Unknown,*
2009,4,36,*,Lc(Lc),*,1,1st treatment crop,Cut clover-grass ley,Lc,Unknown,*
2009,4,37,*,Rpc,*,1,1st treatment crop,Reseeded grass/clover,Rc,Reseeded grass seed mix,3
2009,4,38,*,Rpc,*,1,1st treatment crop,Reseeded grass/clover,Rc,Reseeded grass seed mix,3
2009,4,39,*,A,*,1,1st treatment crop,Winter wheat,WW,Hereward,*
2009,4,40,*,A,*,1,1st treatment crop,Winter wheat,WW,Hereward,*
2010,1,1,*,Lc(Lc),*,5,2nd test crop,Winter wheat,WW,Hereward,*
2010,1,2,*,Lc(Lc),*,5,2nd test crop,Winter wheat,WW,Hereward,*
2010,1,3,*,A,*,5,2nd test crop,Winter wheat,WW,Hereward,*
2010,1,4,*,A,*,5,2nd test crop,Winter wheat,WW,Hereward,*
2010,1,5,*,Lc(Lu),*,5,2nd test crop,Winter wheat,WW,Hereward,*
2010,1,6,*,Lc(Lu),*,5,2nd test crop,Winter wheat,WW,Hereward,*
2010,1,7,*,Rc,*,5,2nd test crop,Reseeded grass/clover,Rc,Reseeded grass seed mix,3
2010,1,8,*,Rc,*,5,2nd test crop,Reseeded grass/clover,Rc,Reseeded grass seed mix,3
2010,1,9,*,F,*,5,2nd test crop,Fallow,F,*,*
2010,1,10,*,F,*,5,2nd test crop,Fallow,F,*,*
2010,2,11,*,F,*,2,2nd treatment crop,Fallow,F,*,*
2010,2,12,*,F,*,2,2nd treatment crop,Fallow,F,*,*
2010,2,13,*,Rpc,*,2,2nd treatment crop,Reseeded grass/clover,Rc,Reseeded grass seed mix,3
2010,2,14,*,Rpc,*,2,2nd treatment crop,Reseeded grass/clover,Rc,Reseeded grass seed mix,3
2010,2,15,*,A,*,2,2nd treatment crop,Fallow,F,*,*
2010,2,16,*,A,*,2,2nd treatment crop,Fallow,F,*,*
2010,2,17,*,Lc(Lc),*,2,2nd treatment crop,Cut clover-grass ley,Lc,Unknown,*
2010,2,18,*,Lc(Lc),*,2,2nd treatment crop,Cut clover-grass ley,Lc,Unknown,*
2010,2,19,*,Lc(Lu),*,2,2nd treatment crop,Cut clover-grass ley,Lc,Unknown,*
2010,2,20,*,Lc(Lu),*,2,2nd treatment crop,Cut clover-grass ley,Lc,Unknown,*
2010,3,21,*,Lc(Lu),*,5,2nd test crop,Winter wheat,WW,Hereward,*
2010,3,22,*,Lc(Lu),*,5,2nd test crop,Winter wheat,WW,Hereward,*
2010,3,23,*,F,*,5,2nd test crop,Fallow,F,*,*
2010,3,24,*,F,*,5,2nd test crop,Fallow,F,*,*
2010,3,25,*,A,*,5,2nd test crop,Winter wheat,WW,Hereward,*
2010,3,26,*,A,*,5,2nd test crop,Winter wheat,WW,Hereward,*
2010,3,27,*,Lc(Lc),*,5,2nd test crop,Winter wheat,WW,Hereward,*
2010,3,28,*,Lc(Lc),*,5,2nd test crop,Winter wheat,WW,Hereward,*
2010,3,29,*,Rc,*,5,2nd test crop,Reseeded grass/clover,Rc,Reseeded grass seed mix,3
2010,3,30,*,Rc,*,5,2nd test crop,Reseeded grass/clover,Rc,Reseeded grass seed mix,3
2010,4,31,*,F,*,2,2nd treatment crop,Fallow,F,*,*
2010,4,32,*,F,*,2,2nd treatment crop,Fallow,F,*,*
2010,4,33,*,Lc(Lu),*,2,2nd treatment crop,Cut clover-grass ley,Lc,Unknown,*
2010,4,34,*,Lc(Lu),*,2,2nd treatment crop,Cut clover-grass ley,Lc,Unknown,*
2010,4,35,*,Lc(Lc),*,2,2nd treatment crop,Cut clover-grass ley,Lc,Unknown,*
2010,4,36,*,Lc(Lc),*,2,2nd treatment crop,Cut clover-grass ley,Lc,Unknown,*
2010,4,37,*,Rpc,*,2,2nd treatment crop,Reseeded grass/clover,Rc,Reseeded grass seed mix,3
2010,4,38,*,Rpc,*,2,2nd treatment crop,Reseeded grass/clover,Rc,Reseeded grass seed mix,3
2010,4,39,*,A,*,2,2nd treatment crop,Fallow,F,*,*
2010,4,40,*,A,*,2,2nd treatment crop,Fallow,F,*,*
2011,1,1,*,Lc(Lc),*,6,3rd test crop,Winter wheat,WW,Hereward,*
2011,1,2,*,Lc(Lc),*,6,3rd test crop,Winter wheat,WW,Hereward,*
2011,1,3,*,A,*,6,3rd test crop,Winter wheat,WW,Hereward,*
2011,1,4,*,A,*,6,3rd test crop,Winter wheat,WW,Hereward,*
2011,1,5,*,Lc(Lu),*,6,3rd test crop,Winter wheat,WW,Hereward,*
2011,1,6,*,Lc(Lu),*,6,3rd test crop,Winter wheat,WW,Hereward,*
2011,1,7,*,Rc,*,6,3rd test crop,Reseeded grass/clover,Rc,Reseeded grass seed mix,3
2011,1,8,*,Rc,*,6,3rd test crop,Reseeded grass/clover,Rc,Reseeded grass seed mix,3
2011,1,9,*,F,*,6,3rd test crop,Fallow,F,*,*
2011,1,10,*,F,*,6,3rd test crop,Fallow,F,*,*
2011,2,11,*,F,*,3,3rd treatment crop,Fallow,F,*,*
2011,2,12,*,F,*,3,3rd treatment crop,Fallow,F,*,*
2011,2,13,*,Rpc,*,3,3rd treatment crop,Reseeded grass/clover,Rc,Reseeded grass seed mix,3
2011,2,14,*,Rpc,*,3,3rd treatment crop,Reseeded grass/clover,Rc,Reseeded grass seed mix,3
2011,2,15,*,A,*,3,3rd treatment crop,Winter oats,OW,Unknown,*
2011,2,16,*,A,*,3,3rd treatment crop,Winter oats,OW,Unknown,*
2011,2,17,*,Lc(Lc),*,3,3rd treatment crop,Cut clover-grass ley,Lc,Unknown,*
2011,2,18,*,Lc(Lc),*,3,3rd treatment crop,Cut clover-grass ley,Lc,Unknown,*
2011,2,19,*,Lc(Lu),*,3,3rd treatment crop,Cut clover-grass ley,Lc,Unknown,*
2011,2,20,*,Lc(Lu),*,3,3rd treatment crop,Cut clover-grass ley,Lc,Unknown,*
2011,3,21,*,Lc(Lu),*,6,3rd test crop,Winter wheat,WW,Hereward,*
2011,3,22,*,Lc(Lu),*,6,3rd test crop,Winter wheat,WW,Hereward,*
2011,3,23,*,F,*,6,3rd test crop,Fallow,F,*,*
2011,3,24,*,F,*,6,3rd test crop,Fallow,F,*,*
2011,3,25,*,A,*,6,3rd test crop,Winter wheat,WW,Hereward,*
2011,3,26,*,A,*,6,3rd test crop,Winter wheat,WW,Hereward,*
2011,3,27,*,Lc(Lc),*,6,3rd test crop,Winter wheat,WW,Hereward,*
2011,3,28,*,Lc(Lc),*,6,3rd test crop,Winter wheat,WW,Hereward,*
2011,3,29,*,Rc,*,6,3rd test crop,Reseeded grass/clover,Rc,Reseeded grass seed mix,3
2011,3,30,*,Rc,*,6,3rd test crop,Reseeded grass/clover,Rc,Reseeded grass seed mix,3
2011,4,31,*,F,*,3,3rd treatment crop,Fallow,F,*,*
2011,4,32,*,F,*,3,3rd treatment crop,Fallow,F,*,*
2011,4,33,*,Lc(Lu),*,3,3rd treatment crop,Cut clover-grass ley,Lc,Unknown,*
2011,4,34,*,Lc(Lu),*,3,3rd treatment crop,Cut clover-grass ley,Lc,Unknown,*
2011,4,35,*,Lc(Lc),*,3,3rd treatment crop,Cut clover-grass ley,Lc,Unknown,*
2011,4,36,*,Lc(Lc),*,3,3rd treatment crop,Cut clover-grass ley,Lc,Unknown,*
2011,4,37,*,Rpc,*,3,3rd treatment crop,Reseeded grass/clover,Rc,Reseeded grass seed mix,3
2011,4,38,*,Rpc,*,3,3rd treatment crop,Reseeded grass/clover,Rc,Reseeded grass seed mix,3
2011,4,39,*,A,*,3,3rd treatment crop,Winter oats,OW,Unknown,*
2011,4,40,*,A,*,3,3rd treatment crop,Winter oats,OW,Unknown,*
2012,1,1,*,Lc(Lc),*,1,1st treatment crop,Cut clover-grass ley,Lc,Unknown,*
2012,1,2,*,Lc(Lc),*,1,1st treatment crop,Cut clover-grass ley,Lc,Unknown,*
2012,1,3,*,A,*,1,1st treatment crop,Winter wheat,WW,Hereward,*
2012,1,4,*,A,*,1,1st treatment crop,Winter wheat,WW,Hereward,*
2012,1,5,*,Lc(Lu),*,1,1st treatment crop,Cut clover-grass ley,Lc,Unknown,*
2012,1,6,*,Lc(Lu),*,1,1st treatment crop,Cut clover-grass ley,Lc,Unknown,*
