site,plot_id,plot,split_plot,sub_plot,year_of_split,subsequent_plots_1,year_of_split_1,subsequent_plots_2,year_of_split_2,harvest_year,treatments,n_factor_level,n_rate,p_factor_level,p_rate,k_factor_level,k_rate,mg_factor_level,mg_rate,na_factor_level,na_rate,si_factor_level,si_rate,liming_factor_level,liming_rate,fym_factor_level,fym_rate,fm_factor_level,fm_n_rate,start_cut_1,end_cut_1,start_cart_1,end_cart_1,harvest_area_cut_1,yield_dry_matter_cut_1,yield_dry_matter_cut_1_forage_harvester,start_cut_2,end_cut_2,start_cart_cut_2,end_cart_cut_2,harvest_area_cut_2,yield_dry_matter_cut_2,note_id
Rothamsted,1U,1,*,U,1903.000,1c 1 d,1965,*,*,1914,N1,N1,48,0,0,0,0,0,0,0,0,0,0,U,0.000,0,0,0,0,1914-06-23,1914-06-24,1914-06-25,1914-06-26,0.039,1.322,*,*,*,*,*,*,*,"1, 7, 8"
Rothamsted,1U,1,*,U,1903.000,1c 1 d,1965,*,*,1915,N1,N1,48,0,0,0,0,0,0,0,0,0,0,U,0.000,0,0,0,0,1915-06-22,1915-06-22,1915-06-23,1915-06-23,0.039,0.641,*,1915-09-17,1915-09-17,1915-09-21,1915-09-21,0.039,1.707,"1, 8"
Rothamsted,1U,1,*,U,1903.000,1c 1 d,1965,*,*,1916,N1,N1,48,0,0,0,0,0,0,0,0,0,0,U,0.000,0,0,0,0,1916-06-21,1916-06-21,1916-07-04,1916-07-04,0.039,1.459,*,1916-03-09,1916-03-13,1916-03-14,1916-03-14,0.078,0.154,"1, 7, 8"
Rothamsted,1U,1,*,U,1903.000,1c 1 d,1965,*,*,1917,N1,N1,48,0,0,0,0,0,0,0,0,0,0,U,0.000,0,0,0,0,1917-07-06,1917-07-11,1917-07-12,1917-07-12,0.039,0.611,*,1917-12-07,1917-12-18,1917-12-27,1917-12-27,0.078,1.003,"1, 7, 8"
Rothamsted,1U,1,*,U,1903.000,1c 1 d,1965,*,*,1918,N1,N1,48,0,0,0,0,0,0,0,0,0,0,U,0.000,0,0,0,0,1918-06-26,1918-06-26,1918-07-03,1918-07-04,0.039,1.054,*,1918-09-17,1918-09-17,1918-09-25,1918-09-25,0.039,0.837,1
Rothamsted,1U,1,*,U,1903.000,1c 1 d,1965,*,*,1919,N1,N1,48,0,0,0,0,0,0,0,0,0,0,U,0.000,0,0,0,0,1919-06-17,1919-06-17,1919-06-18,1919-06-18,0.037,1.056,*,1919-09-23,1919-09-24,1919-09-29,1919-09-29,0.039,0.729,1
Rothamsted,1U,1,*,U,1903.000,1c 1 d,1965,*,*,1920,N1,N1,48,0,0,0,0,0,0,0,0,0,0,U,0.000,0,0,0,0,1920-06-24,1920-06-24,1920-06-25,1920-06-26,0.039,2.321,*,1920-09-10,1920-09-11,1920-09-27,1920-09-27,0.039,0.949,1
Rothamsted,1U,1,*,U,1903.000,1c 1 d,1965,*,*,1921,N1,N1,48,0,0,0,0,0,0,0,0,0,0,U,0.000,0,0,0,0,1921-06-25,1921-06-25,1921-06-27,1921-06-27,0.039,1.652,*,*,*,*,*,*,*,"1, 7"
Rothamsted,1U,1,*,U,1903.000,1c 1 d,1965,*,*,1922,N1,N1,48,0,0,0,0,0,0,0,0,0,0,U,0.000,0,0,0,0,1922-06-27,1922-06-27,1922-07-01,1922-07-01,0.038,0.728,*,1922-10-07,1922-10-07,1922-10-16,1922-10-16,0.039,2.403,1
Rothamsted,1U,1,*,U,1903.000,1c 1 d,1965,*,*,1923,N1,N1,48,0,0,0,0,0,0,0,0,0,0,U,0.000,0,0,0,0,1923-06-18,1923-06-18,1923-06-22,1923-06-22,0.039,2.149,*,1923-12-20,1923-01-12,1923-01-17,1923-01-17,0.039,0.347,1
Rothamsted,1U,1,*,U,1903.000,1c 1 d,1965,*,*,1924,N1,N1,48,0,0,0,0,0,0,0,0,0,0,U,0.000,0,0,0,0,1924-06-25,1924-06-25,1924-06-27,1924-06-27,0.038,2.990,*,*,*,*,*,*,*,"1, 7"
Rothamsted,1U,1,*,U,1903.000,1c 1 d,1965,*,*,1925,N1,N1,48,0,0,0,0,0,0,0,0,0,0,U,0.000,0,0,0,0,1925-06-13,1925-06-13,1925-06-16,1925-06-16,0.039,1.589,*,1925-09-11,1925-09-11,1925-09-17,1925-09-17,0.039,1.421,1
Rothamsted,1U,1,*,U,1903.000,1c 1 d,1965,*,*,1926,N1,N1,48,0,0,0,0,0,0,0,0,0,0,U,0.000,0,0,0,0,1926-06-24,1926-06-24,1926-06-30,1926-06-30,0.037,1.796,*,1926-09-09,1926-09-09,1926-09-15,1926-09-15,0.039,0.988,1
Rothamsted,1U,1,*,U,1903.000,1c 1 d,1965,*,*,1927,N1,N1,48,0,0,0,0,0,0,0,0,0,0,U,0.000,0,0,0,0,1927-07-05,1927-07-06,1927-07-18,1927-07-19,0.039,0.479,*,1927-09-16,1927-09-20,1927-09-22,1927-09-24,0.039,1.184,1
Rothamsted,1U,1,*,U,1903.000,1c 1 d,1965,*,*,1928,N1,N1,48,0,0,0,0,0,0,0,0,0,0,U,0.000,0,0,0,0,1928-06-25,1928-06-27,1928-07-02,1928-07-02,0.039,0.730,*,1928-09-27,1928-09-28,1928-10-05,1928-10-06,0.039,0.321,1
Rothamsted,1U,1,*,U,1903.000,1c 1 d,1965,*,*,1929,N1,N1,48,0,0,0,0,0,0,0,0,0,0,U,0.000,0,0,0,0,1929-07-05,1929-07-06,1929-07-10,1929-07-11,0.039,0.272,*,1929-10-08,1929-10-09,1929-10-10,1929-10-10,0.039,0.047,1
Rothamsted,1U,1,*,U,1903.000,1c 1 d,1965,*,*,1930,N1,N1,48,0,0,0,0,0,0,0,0,0,0,U,0.000,0,0,0,0,1930-06-26,1930-06-28,1930-07-02,1930-07-04,0.039,2.979,*,1930-10-17,1930-10-21,1930-10-22,1930-10-24,0.039,1.238,1
Rothamsted,1U,1,*,U,1903.000,1c 1 d,1965,*,*,1931,N1,N1,48,0,0,0,0,0,0,0,0,0,0,U,0.000,0,0,0,0,1931-06-25,1931-06-27,1931-06-30,1931-07-01,0.039,2.397,*,1931-11-10,1931-11-13,1931-11-13,1931-11-13,0.039,1.236,1
Rothamsted,1U,1,*,U,1903.000,1c 1 d,1965,*,*,1932,N1,N1,48,0,0,0,0,0,0,0,0,0,0,U,0.000,0,0,0,0,1932-06-23,1932-06-24,1932-06-28,1932-07-04,0.039,2.291,*,1932-09-12,1932-09-14,1932-09-22,1932-09-28,0.039,0.858,1
Rothamsted,1U,1,*,U,1903.000,1c 1 d,1965,*,*,1933,N1,N1,48,0,0,0,0,0,0,0,0,0,0,U,0.000,0,0,0,0,1933-06-20,1933-06-22,1933-06-27,1933-06-29,0.039,0.856,*,*,*,*,*,*,*,"1, 7"
Rothamsted,1U,1,*,U,1903.000,1c 1 d,1965,*,*,1934,N1,N1,48,0,0,0,0,0,0,0,0,0,0,U,0.000,0,0,0,0,1934-06-26,1934-06-28,1934-07-03,1934-07-05,0.039,0.803,*,*,*,*,*,*,*,"1, 7"
Rothamsted,1U,1,*,U,1903.000,1c 1 d,1965,*,*,1935,N1,N1,48,0,0,0,0,0,0,0,0,0,0,U,0.000,0,0,0,0,1935-06-24,1935-06-26,1935-07-01,1935-07-03,0.039,1.412,*,1935-09-23,1935-09-26,1935-10-02,1935-10-07,0.039,0.365,1
Rothamsted,1U,1,*,U,1903.000,1c 1 d,1965,*,*,1936,N1,N1,48,0,0,0,0,0,0,0,0,0,0,U,0.000,0,0,0,0,1936-06-24,1936-06-26,1936-07-06,1936-07-07,0.039,0.617,*,1936-10-13,1936-10-16,1936-11-11,1936-11-16,0.039,1.248,1
Rothamsted,1U,1,*,U,1903.000,1c 1 d,1965,*,*,1937,N1,N1,48,0,0,0,0,0,0,0,0,0,0,U,0.000,0,0,0,0,1937-06-10,1937-06-12,1937-06-19,1937-06-22,0.039,1.518,*,1937-10-15,1937-10-18,1937-11-12,1937-11-13,0.039,0.638,1
Rothamsted,1U,1,*,U,1903.000,1c 1 d,1965,*,*,1938,N1,N1,48,0,0,0,0,0,0,0,0,0,0,U,0.000,0,0,0,0,1938-06-23,1938-06-24,1938-06-30,1938-07-04,0.039,0.088,*,1938-10-31,1938-11-02,1938-11-07,1938-11-08,0.039,0.117,1
Rothamsted,1U,1,*,U,1903.000,1c 1 d,1965,*,*,1939,N1,N1,48,0,0,0,0,0,0,0,0,0,0,U,0.000,0,0,0,0,1939-06-29,1939-07-01,1939-07-05,1939-07-11,0.039,0.761,*,1939-09-26,1939-09-28,1939-10-03,1939-10-13,0.039,1.680,1
Rothamsted,1U,1,*,U,1903.000,1c 1 d,1965,*,*,1940,N1,N1,48,0,0,0,0,0,0,0,0,0,0,U,0.000,0,0,0,0,1940-06-18,1940-06-20,1940-06-21,1940-06-25,0.039,1.107,*,*,*,*,*,*,*,"1, 7"
Rothamsted,1U,1,*,U,1903.000,1c 1 d,1965,*,*,1941,N1,N1,48,0,0,0,0,0,0,0,0,0,0,U,0.000,0,0,0,0,1941-06-23,1941-06-25,1931-06-27,1931-06-30,0.039,0.690,*,1941-09-26,1941-10-01,1941-10-21,1941-10-28,0.039,0.629,1
Rothamsted,1U,1,*,U,1903.000,1c 1 d,1965,*,*,1942,N1,N1,48,0,0,0,0,0,0,0,0,0,0,U,0.000,0,0,0,0,1942-06-08,1942-06-10,1942-06-17,1942-06-18,0.039,0.510,*,1942-09-18,1942-09-19,1942-10-19,1942-11-22,0.039,0.401,1
Rothamsted,1U,1,*,U,1903.000,1c 1 d,1965,*,*,1943,N1,N1,48,0,0,0,0,0,0,0,0,0,0,U,0.000,0,0,0,0,1943-06-17,1943-06-21,1943-06-23,1943-06-25,0.039,0.823,*,*,*,*,*,*,*,"1, 7"
Rothamsted,1U,1,*,U,1903.000,1c 1 d,1965,*,*,1944,N1,N1,48,0,0,0,0,0,0,0,0,0,0,U,0.000,0,0,0,0,1944-06-20,1944-06-21,1944-06-22,1944-06-24,0.039,0.083,*,*,*,*,*,*,*,"1, 7"
Rothamsted,1U,1,*,U,1903.000,1c 1 d,1965,*,*,1945,N1,N1,48,0,0,0,0,0,0,0,0,0,0,U,0.000,0,0,0,0,1945-06-18,1945-06-19,1945-06-20,1945-06-23,0.039,0.573,*,1945-11-06,1945-11-09,1945-11-09,1945-11-10,0.039,0.396,1
Rothamsted,1U,1,*,U,1903.000,1c 1 d,1965,*,*,1946,N1,N1,48,0,0,0,0,0,0,0,0,0,0,U,0.000,0,0,0,0,1946-06-20,1946-06-22,1946-06-25,1946-06-28,0.039,1.321,*,1946-12-02,1946-12-24,1946-12-03,1946-12-24,0.039,0.639,1
Rothamsted,1U,1,*,U,1903.000,1c 1 d,1965,*,*,1947,N1,N1,48,0,0,0,0,0,0,0,0,0,0,U,0.000,0,0,0,0,1947-06-12,1947-06-13,1947-06-16,1947-06-23,0.039,0.753,*,1947-09-01,1947-09-02,1947-09-03,1947-09-03,0.039,0.393,1
Rothamsted,1U,1,*,U,1903.000,1c 1 d,1965,*,*,1948,N1,N1,48,0,0,0,0,0,0,0,0,0,0,U,0.000,0,0,0,0,1948-06-16,1948-06-18,1948-06-19,1948-06-26,0.039,0.705,*,1948-10-07,1948-10-09,1948-10-18,1948-10-21,0.039,0.999,1
Rothamsted,1U,1,*,U,1903.000,1c 1 d,1965,*,*,1949,N1,N1,48,0,0,0,0,0,0,0,0,0,0,U,0.000,0,0,0,0,1949-06-20,1949-06-21,1949-06-21,1949-06-26,0.039,0.572,*,*,*,*,*,*,*,"1, 7"
Rothamsted,1U,1,*,U,1903.000,1c 1 d,1965,*,*,1950,N1,N1,48,0,0,0,0,0,0,0,0,0,0,U,0.000,0,0,0,0,1950-06-13,1950-06-15,1950-06-19,1950-06-24,0.039,0.083,*,1950-09-13,1950-09-14,1950-09-22,1950-09-25,0.039,0.710,1
Rothamsted,1U,1,*,U,1903.000,1c 1 d,1965,*,*,1951,N1,N1,48,0,0,0,0,0,0,0,0,0,0,U,0.000,0,0,0,0,1951-06-21,1951-06-23,1951-06-29,1951-07-02,0.039,1.014,*,1951-10-02,1951-10-05,1951-10-03,1951-10-08,0.039,0.922,1
Rothamsted,1U,1,*,U,1903.000,1c 1 d,1965,*,*,1952,N1,N1,48,0,0,0,0,0,0,0,0,0,0,U,0.000,0,0,0,0,1952-06-19,1952-06-23,1952-06-23,1952-06-27,0.039,0.945,*,1952-09-22,1952-09-23,1952-09-22,1952-09-23,0.039,0.063,1
Rothamsted,1U,1,*,U,1903.000,1c 1 d,1965,*,*,1953,N1,N1,48,0,0,0,0,0,0,0,0,0,0,U,0.000,0,0,0,0,1953-07-21,1953-07-23,1953-07-28,1953-08-04,0.039,1.372,*,1953-11-19,1953-11-23,1953-11-24,1953-11-25,0.039,0.416,1
Rothamsted,1U,1,*,U,1903.000,1c 1 d,1965,*,*,1954,N1,N1,48,0,0,0,0,0,0,0,0,0,0,U,0.000,0,0,0,0,1954-06-24,1954-06-26,1954-06-30,1954-06-30,0.039,0.532,*,1954-11-11,1954-11-16,1954-11-19,1954-11-22,0.039,1.439,1
Rothamsted,1U,1,*,U,1903.000,1c 1 d,1965,*,*,1955,N1,N1,48,0,0,0,0,0,0,0,0,0,0,U,0.000,0,0,0,0,1955-06-28,1955-06-30,1955-07-05,1955-07-08,0.039,0.180,*,1955-09-15,1955-09-20,1955-09-15,1955-09-20,0.039,0.179,1
Rothamsted,1U,1,*,U,1903.000,1c 1 d,1965,*,*,1956,N1,N1,48,0,0,0,0,0,0,0,0,0,0,U,0.000,0,0,0,0,1956-07-11,1956-07-12,1956-07-18,1956-07-18,0.039,0.144,*,1956-11-19,1956-11-20,1956-11-21,1956-11-23,0.039,0.460,1
Rothamsted,1U,1,*,U,1903.000,1c 1 d,1965,*,*,1957,N1,N1,48,0,0,0,0,0,0,0,0,0,0,U,0.000,0,0,0,0,1957-06-18,1957-06-19,1957-06-21,1957-06-21,0.039,0.683,*,1957-09-24,1957-09-26,1957-09-26,1957-09-27,0.039,0.671,1
Rothamsted,1U,1,*,U,1903.000,1c 1 d,1965,*,*,1958,N1,N1,48,0,0,0,0,0,0,0,0,0,0,U,0.000,0,0,0,0,1958-07-07,1958-07-08,1958-07-11,1958-07-11,0.039,1.536,*,1958-12-22,1959-01-01,1958-12-22,1959-01-01,0.039,2.224,1
Rothamsted,1U,1,*,U,1903.000,1c 1 d,1965,*,*,1959,N1,N1,48,0,0,0,0,0,0,0,0,0,0,U,0.000,0,0,0,0,1959-06-15,1959-06-16,1959-06-18,1959-06-18,0.033,0.104,*,1959-09-14,1959-09-19,*,*,0.006,0.601,1
Rothamsted,1U,1,*,U,1903.000,1c 1 d,1965,*,*,1960,N1,N1,48,0,0,0,0,0,0,0,0,0,0,U,0.000,0,0,0,0,1960-06-16,1960-06-16,*,*,0.006,0.167,0.742,1960-10-12,1960-10-12,*,*,0.006,0.523,"1, 6"
Rothamsted,1U,1,*,U,1903.000,1c 1 d,1965,*,*,1961,N1,N1,48,0,0,0,0,0,0,0,0,0,0,U,0.000,0,0,0,0,1961-06-20,1961-06-20,*,*,0.006,0.347,1.151,1961-09-21,1961-09-22,*,*,0.006,0.443,"1, 6"
Rothamsted,1U,1,*,U,1903.000,1c 1 d,1965,*,*,1962,N1,N1,48,0,0,0,0,0,0,0,0,0,0,U,0.000,0,0,0,0,1962-06-13,1962-06-13,*,*,0.006,0.105,0.561,1962-10-03,1962-10-03,*,*,0.006,0.692,"1, 6"
Rothamsted,1U,1,*,U,1903.000,1c 1 d,1965,*,*,1963,N1,N1,48,0,0,0,0,0,0,0,0,0,0,U,0.000,0,0,0,0,1963-06-27,1963-06-27,*,*,0.006,0.134,0.650,1963-10-01,1963-10-02,*,*,0.006,0.858,"1, 6"
Rothamsted,1U,1,*,U,1903.000,1c 1 d,1965,*,*,1964,N1,N1,48,0,0,0,0,0,0,0,0,0,0,U,0.000,0,0,0,0,1964-06-26,1964-06-30,*,*,0.006,0.397,1.249,*,*,*,*,*,*,"1, 6, 7"
Rothamsted,2L,2,*,L,1903.000,2a 2b,1965,2-1a 2-1b 2-2a 2-2b,1996.000,1903,Nil,0,0,0,0,0,0,0,0,0,0,0,0,L,4.000,0,0,0,0,1903-07-02,1903-07-02,1903-07-03,1903-07-03,0.050,1.913,*,1903-09-30,1903-10-02,1903-10-17,1903-10-17,0.099,0.373,"1, 8"
Rothamsted,2L,2,*,L,1903.000,2a 2b,1965,2-1a 2-1b 2-2a 2-2b,1996.000,1904,Nil,0,0,0,0,0,0,0,0,0,0,0,0,L,0.000,0,0,0,0,1904-06-30,1904-06-30,1904-07-04,1904-07-05,0.050,3.445,*,1904-10-24,1904-10-25,1904-10-27,1904-10-27,0.099,0.212,"1, 8"
Rothamsted,2L,2,*,L,1903.000,2a 2b,1965,2-1a 2-1b 2-2a 2-2b,1996.000,1905,Nil,0,0,0,0,0,0,0,0,0,0,0,0,L,0.000,0,0,0,0,1905-07-08,1905-07-08,1905-07-13,1905-07-13,0.050,2.178,*,1905-09-25,1905-09-26,1905-10-03,1905-10-03,0.099,0.168,"1, 8"
Rothamsted,2L,2,*,L,1903.000,2a 2b,1965,2-1a 2-1b 2-2a 2-2b,1996.000,1906,Nil,0,0,0,0,0,0,0,0,0,0,0,0,L,0.000,0,0,0,0,1906-07-04,1906-07-05,1906-07-07,1906-07-07,0.050,1.396,*,*,*,*,*,*,*,"1, 7, 8"
Rothamsted,2L,2,*,L,1903.000,2a 2b,1965,2-1a 2-1b 2-2a 2-2b,1996.000,1907,Nil,0,0,0,0,0,0,0,0,0,0,0,0,L,4.000,0,0,0,0,1907-07-15,1907-07-15,1907-07-18,1907-07-18,0.050,3.137,*,1907-10-05,1907-10-07,1907-10-28,1907-10-28,0.099,0.219,"1, 8"
Rothamsted,2L,2,*,L,1903.000,2a 2b,1965,2-1a 2-1b 2-2a 2-2b,1996.000,1908,Nil,0,0,0,0,0,0,0,0,0,0,0,0,L,0.000,0,0,0,0,1908-06-23,1908-06-23,1908-06-26,1908-06-26,0.050,1.801,*,1908-09-29,1908-09-29,1908-10-02,1908-10-02,0.099,0.200,"1, 8"
Rothamsted,2L,2,*,L,1903.000,2a 2b,1965,2-1a 2-1b 2-2a 2-2b,1996.000,1909,Nil,0,0,0,0,0,0,0,0,0,0,0,0,L,0.000,0,0,0,0,1909-07-02,1909-07-02,1909-07-09,1909-07-09,0.050,0.969,*,1909-10-29,1909-10-30,1909-11-01,1909-11-01,0.099,0.195,"1, 8"
Rothamsted,2L,2,*,L,1903.000,2a 2b,1965,2-1a 2-1b 2-2a 2-2b,1996.000,1910,Nil,0,0,0,0,0,0,0,0,0,0,0,0,L,0.000,0,0,0,0,1910-06-22,1910-06-24,1910-07-12,1910-07-12,0.050,1.140,*,1910-11-15,1910-11-17,1910-11-19,1910-11-19,0.099,0.256,"1, 8"
Rothamsted,2L,2,*,L,1903.000,2a 2b,1965,2-1a 2-1b 2-2a 2-2b,1996.000,1911,Nil,0,0,0,0,0,0,0,0,0,0,0,0,L,0.000,0,0,0,0,1911-06-30,1911-07-01,1911-07-05,1911-07-05,0.050,2.141,*,*,*,*,*,*,*,"1, 7"
Rothamsted,2L,2,*,L,1903.000,2a 2b,1965,2-1a 2-1b 2-2a 2-2b,1996.000,1912,Nil,0,0,0,0,0,0,0,0,0,0,0,0,L,0.000,0,0,0,0,1912-06-19,1912-06-19,1912-06-24,1912-06-24,0.050,0.821,*,1912-09-10,1912-09-11,1912-09-21,1912-09-21,0.099,0.397,"1, 8"
Rothamsted,2L,2,*,L,1903.000,2a 2b,1965,2-1a 2-1b 2-2a 2-2b,1996.000,1913,Nil,0,0,0,0,0,0,0,0,0,0,0,0,L,0.000,0,0,0,0,1913-06-23,1913-06-23,1913-06-28,1913-06-28,0.050,1.510,*,1913-09-11,1913-09-12,1913-09-18,1913-09-18,0.099,0.047,"1, 8"
Rothamsted,2L,2,*,L,1903.000,2a 2b,1965,2-1a 2-1b 2-2a 2-2b,1996.000,1914,Nil,0,0,0,0,0,0,0,0,0,0,0,0,L,0.000,0,0,0,0,1914-06-23,1914-06-24,1914-06-25,1914-06-26,0.050,0.940,*,*,*,*,*,*,*,"1, 7"
Rothamsted,2L,2,*,L,1903.000,2a 2b,1965,2-1a 2-1b 2-2a 2-2b,1996.000,1915,Nil,0,0,0,0,0,0,0,0,0,0,0,0,L,4.000,0,0,0,0,1915-06-22,1915-06-22,1915-06-23,1915-06-23,0.050,0.270,*,1915-09-17,1915-09-17,1915-09-21,1915-09-21,0.050,1.305,"1, 8"
Rothamsted,2L,2,*,L,1903.000,2a 2b,1965,2-1a 2-1b 2-2a 2-2b,1996.000,1916,Nil,0,0,0,0,0,0,0,0,0,0,0,0,L,0.000,0,0,0,0,1916-06-21,1916-06-21,1916-07-03,1916-07-03,0.050,0.774,*,1916-03-09,1916-03-13,1916-03-14,1916-03-14,0.099,0.067,"1, 8"
Rothamsted,2L,2,*,L,1903.000,2a 2b,1965,2-1a 2-1b 2-2a 2-2b,1996.000,1917,Nil,0,0,0,0,0,0,0,0,0,0,0,0,L,0.000,0,0,0,0,1917-07-06,1917-07-11,1917-07-13,1917-07-13,0.050,1.411,*,1917-12-07,1917-12-18,1917-12-28,1917-12-28,0.099,0.161,"1, 8"
Rothamsted,2L,2,*,L,1903.000,2a 2b,1965,2-1a 2-1b 2-2a 2-2b,1996.000,1918,Nil,0,0,0,0,0,0,0,0,0,0,0,0,L,0.000,0,0,0,0,1918-06-26,1918-06-26,1918-07-03,1918-07-04,0.050,1.592,*,1918-09-17,1918-09-17,1918-09-25,1918-09-25,0.050,0.250,1
Rothamsted,2L,2,*,L,1903.000,2a 2b,1965,2-1a 2-1b 2-2a 2-2b,1996.000,1919,Nil,0,0,0,0,0,0,0,0,0,0,0,0,L,0.000,0,0,0,0,1919-06-17,1919-06-17,1919-06-18,1919-06-18,0.050,0.585,*,1919-09-23,1919-09-24,1919-09-29,1919-09-29,0.050,0.192,1
Rothamsted,2L,2,*,L,1903.000,2a 2b,1965,2-1a 2-1b 2-2a 2-2b,1996.000,1920,Nil,0,0,0,0,0,0,0,0,0,0,0,0,L,5.000,0,0,0,0,1920-06-24,1920-06-24,1920-06-25,1920-06-26,0.050,1.619,*,1920-09-10,1920-09-11,1920-09-27,1920-09-27,0.050,0.484,1
Rothamsted,2L,2,*,L,1903.000,2a 2b,1965,2-1a 2-1b 2-2a 2-2b,1996.000,1921,Nil,0,0,0,0,0,0,0,0,0,0,0,0,L,0.000,0,0,0,0,1921-06-25,1921-06-25,1921-06-27,1921-06-27,0.050,1.375,*,*,*,*,*,*,*,"1, 7"
Rothamsted,2L,2,*,L,1903.000,2a 2b,1965,2-1a 2-1b 2-2a 2-2b,1996.000,1922,Nil,0,0,0,0,0,0,0,0,0,0,0,0,L,0.000,0,0,0,0,1922-06-27,1922-06-27,1922-07-01,1922-07-01,0.050,1.321,*,1922-10-07,1922-10-07,1922-10-16,1922-10-16,0.050,1.173,1
Rothamsted,2L,2,*,L,1903.000,2a 2b,1965,2-1a 2-1b 2-2a 2-2b,1996.000,1923,Nil,0,0,0,0,0,0,0,0,0,0,0,0,L,0.000,0,0,0,0,1923-06-18,1923-06-18,1923-06-23,1923-06-23,0.050,1.597,*,1923-12-20,1923-01-12,1923-01-17,1923-01-17,0.050,0.053,1
Rothamsted,2L,2,*,L,1903.000,2a 2b,1965,2-1a 2-1b 2-2a 2-2b,1996.000,1924,Nil,0,0,0,0,0,0,0,0,0,0,0,0,L,4.000,0,0,0,0,1924-06-25,1924-06-25,1924-06-28,1924-06-28,0.050,2.022,*,*,*,*,*,*,*,"1, 7"
Rothamsted,2L,2,*,L,1903.000,2a 2b,1965,2-1a 2-1b 2-2a 2-2b,1996.000,1925,Nil,0,0,0,0,0,0,0,0,0,0,0,0,L,0.000,0,0,0,0,1925-06-13,1925-06-13,1925-06-16,1925-06-16,0.050,2.227,*,1925-09-11,1925-09-11,1925-09-17,1925-09-17,0.050,0.991,1
Rothamsted,2L,2,*,L,1903.000,2a 2b,1965,2-1a 2-1b 2-2a 2-2b,1996.000,1926,Nil,0,0,0,0,0,0,0,0,0,0,0,0,L,0.000,0,0,0,0,1926-06-24,1926-06-24,1926-06-30,1926-06-30,0.050,1.576,*,1926-09-09,1926-09-09,1926-09-15,1926-09-15,0.050,0.857,1
Rothamsted,2L,2,*,L,1903.000,2a 2b,1965,2-1a 2-1b 2-2a 2-2b,1996.000,1927,Nil,0,0,0,0,0,0,0,0,0,0,0,0,L,0.000,0,0,0,0,1927-07-05,1927-07-06,1927-07-18,1927-07-19,0.050,0.377,*,1927-09-16,1927-09-20,1927-09-22,1927-09-24,0.050,0.608,1
Rothamsted,2L,2,*,L,1903.000,2a 2b,1965,2-1a 2-1b 2-2a 2-2b,1996.000,1928,Nil,0,0,0,0,0,0,0,0,0,0,0,0,L,4.000,0,0,0,0,1928-06-25,1928-06-27,1928-07-02,1928-07-02,0.050,1.062,*,1928-09-27,1928-09-28,1928-10-05,1928-10-06,0.050,0.171,1
Rothamsted,2L,2,*,L,1903.000,2a 2b,1965,2-1a 2-1b 2-2a 2-2b,1996.000,1929,Nil,0,0,0,0,0,0,0,0,0,0,0,0,L,0.000,0,0,0,0,1929-07-05,1929-07-06,1929-07-10,1929-07-11,0.050,0.788,*,1929-10-08,1929-10-09,1929-10-10,1929-10-10,0.050,0.041,1
Rothamsted,2L,2,*,L,1903.000,2a 2b,1965,2-1a 2-1b 2-2a 2-2b,1996.000,1930,Nil,0,0,0,0,0,0,0,0,0,0,0,0,L,0.000,0,0,0,0,1930-06-26,1930-06-28,1930-07-02,1930-07-04,0.050,2.224,*,1930-10-17,1930-10-21,1930-10-22,1930-10-24,0.050,0.620,1
Rothamsted,2L,2,*,L,1903.000,2a 2b,1965,2-1a 2-1b 2-2a 2-2b,1996.000,1931,Nil,0,0,0,0,0,0,0,0,0,0,0,0,L,0.000,0,0,0,0,1931-06-25,1931-06-27,1931-06-30,1931-07-01,0.050,1.894,*,1931-11-10,1931-11-13,1931-11-13,1931-11-13,0.050,0.673,1
Rothamsted,2L,2,*,L,1903.000,2a 2b,1965,2-1a 2-1b 2-2a 2-2b,1996.000,1932,Nil,0,0,0,0,0,0,0,0,0,0,0,0,L,4.000,0,0,0,0,1932-06-23,1932-06-24,1932-06-28,1932-07-04,0.050,2.278,*,1932-09-12,1932-09-14,1932-09-22,1932-09-28,0.050,1.031,1
Rothamsted,2L,2,*,L,1903.000,2a 2b,1965,2-1a 2-1b 2-2a 2-2b,1996.000,1933,Nil,0,0,0,0,0,0,0,0,0,0,0,0,L,0.000,0,0,0,0,1933-06-20,1933-06-22,1933-06-27,1933-06-29,0.050,0.683,*,*,*,*,*,*,*,"1, 7"
Rothamsted,2L,2,*,L,1903.000,2a 2b,1965,2-1a 2-1b 2-2a 2-2b,1996.000,1934,Nil,0,0,0,0,0,0,0,0,0,0,0,0,L,0.000,0,0,0,0,1934-06-26,1934-06-28,1934-07-03,1934-07-05,0.050,1.327,*,*,*,*,*,*,*,"1, 7"
Rothamsted,2L,2,*,L,1903.000,2a 2b,1965,2-1a 2-1b 2-2a 2-2b,1996.000,1935,Nil,0,0,0,0,0,0,0,0,0,0,0,0,L,0.000,0,0,0,0,1935-06-24,1935-06-26,1935-07-01,1935-07-03,0.050,1.406,*,1935-09-23,1935-09-26,1935-10-02,1935-10-07,0.050,0.177,1
Rothamsted,2L,2,*,L,1903.000,2a 2b,1965,2-1a 2-1b 2-2a 2-2b,1996.000,1936,Nil,0,0,0,0,0,0,0,0,0,0,0,0,L,4.000,0,0,0,0,1936-06-24,1936-06-26,1936-07-06,1936-07-07,0.050,0.876,*,1936-10-13,1936-10-16,1936-11-11,1936-11-16,0.050,0.571,1
