site,plot_id,plot,split_plot,sub_plot,harvest_year,treatments,n_factor_level,n_rate,p_factor_level,p_rate,k_factor_level,k_rate,mg_factor_level,mg_rate,na_factor_level,na_rate,si_factor_level,si_rate,liming_factor_level,liming_rate,fym_factor_level,fym_rate,fm_factor_level,fm_n_rate,pm_factor_level,pm_n_rate,harvest_area,start_cut_1,end_cut_1,start_cart_cut_1,end_cart_cut_1,yield_dry_matter_cut_1,start_cut_2,end_cut_2,start_cart_cut_2,end_cart_cut_2,yield_dry_matter_cut_2,note
Rothamsted,1a,1,*,a,1992,N1,N1,48,0,0,0,0,0,0,0,0,0,0,a,0.000,0,0,0,0,0,0,0.003,15/06/1992,16/06/1992,15/06/1992,16/06/1992,2.664,12/11/1992,13/11/1992,12/11/1992,13/11/1992,3.316,0
Rothamsted,1b,1,*,b,1992,N1,N1,48,0,0,0,0,0,0,0,0,0,0,b,0.000,0,0,0,0,0,0,0.003,15/06/1992,16/06/1992,15/06/1992,16/06/1992,2.833,12/11/1992,13/11/1992,12/11/1992,13/11/1992,3.178,0
Rothamsted,1c,1,*,c,1992,N1,N1,48,0,0,0,0,0,0,0,0,0,0,c,0.000,0,0,0,0,0,0,0.003,15/06/1992,16/06/1992,15/06/1992,16/06/1992,2.377,12/11/1992,13/11/1992,12/11/1992,13/11/1992,3.459,0
Rothamsted,1d,1,*,d,1992,N1,N1,48,0,0,0,0,0,0,0,0,0,0,d,0.000,0,0,0,0,0,0,0.003,15/06/1992,16/06/1992,15/06/1992,16/06/1992,0.915,12/11/1992,13/11/1992,12/11/1992,13/11/1992,1.625,0
Rothamsted,1a,1,*,a,1993,N1,N1,48,0,0,0,0,0,0,0,0,0,0,a,0.000,0,0,0,0,0,0,0.003,24/06/1993,25/06/1993,24/06/1993,25/06/1993,3.892,11/11/1993,12/11/1993,11/11/1993,12/11/1993,4.124,0
Rothamsted,1b,1,*,b,1993,N1,N1,48,0,0,0,0,0,0,0,0,0,0,b,0.000,0,0,0,0,0,0,0.003,24/06/1993,25/06/1993,24/06/1993,25/06/1993,3.605,11/11/1993,12/11/1993,11/11/1993,12/11/1993,3.267,0
Rothamsted,1c,1,*,c,1993,N1,N1,48,0,0,0,0,0,0,0,0,0,0,c,0.000,0,0,0,0,0,0,0.003,24/06/1993,25/06/1993,24/06/1993,25/06/1993,3.360,11/11/1993,12/11/1993,11/11/1993,12/11/1993,4.413,0
Rothamsted,1d,1,*,d,1993,N1,N1,48,0,0,0,0,0,0,0,0,0,0,d,0.000,0,0,0,0,0,0,0.003,24/06/1993,25/06/1993,24/06/1993,25/06/1993,1.838,11/11/1993,12/11/1993,11/11/1993,12/11/1993,1.911,0
Rothamsted,1a,1,*,a,1994,N1,N1,48,0,0,0,0,0,0,0,0,0,0,a,7.000,0,0,0,0,0,0,0.003,27/06/1994,28/06/1994,27/06/1994,28/06/1994,3.229,29/11/1994,30/11/1994,29/11/1994,30/11/1994,2.364,0
Rothamsted,1b,1,*,b,1994,N1,N1,48,0,0,0,0,0,0,0,0,0,0,b,1.500,0,0,0,0,0,0,0.003,27/06/1994,28/06/1994,27/06/1994,28/06/1994,3.260,29/11/1994,30/11/1994,29/11/1994,30/11/1994,1.166,0
Rothamsted,1c,1,*,c,1994,N1,N1,48,0,0,0,0,0,0,0,0,0,0,c,0.750,0,0,0,0,0,0,0.003,27/06/1994,28/06/1994,27/06/1994,28/06/1994,3.573,29/11/1994,30/11/1994,29/11/1994,30/11/1994,0.861,0
Rothamsted,1d,1,*,d,1994,N1,N1,48,0,0,0,0,0,0,0,0,0,0,d,0.000,0,0,0,0,0,0,0.003,27/06/1994,28/06/1994,27/06/1994,28/06/1994,2.224,29/11/1994,30/11/1994,29/11/1994,30/11/1994,0.199,0
Rothamsted,1a,1,*,a,1995,N1,N1,48,0,0,0,0,0,0,0,0,0,0,a,0.000,0,0,0,0,0,0,0.003,21/06/1995,21/06/1995,21/06/1995,21/06/1995,2.392,24/10/1995,25/10/1995,24/10/1995,25/10/1995,0.501,0
Rothamsted,1b,1,*,b,1995,N1,N1,48,0,0,0,0,0,0,0,0,0,0,b,0.000,0,0,0,0,0,0,0.003,21/06/1995,21/06/1995,21/06/1995,21/06/1995,2.306,24/10/1995,25/10/1995,24/10/1995,25/10/1995,0.328,0
Rothamsted,1c,1,*,c,1995,N1,N1,48,0,0,0,0,0,0,0,0,0,0,c,0.000,0,0,0,0,0,0,0.003,21/06/1995,21/06/1995,21/06/1995,21/06/1995,2.163,24/10/1995,25/10/1995,24/10/1995,25/10/1995,0.088,0
Rothamsted,1d,1,*,d,1995,N1,N1,48,0,0,0,0,0,0,0,0,0,0,d,0.000,0,0,0,0,0,0,0.003,21/06/1995,21/06/1995,21/06/1995,21/06/1995,0.598,24/10/1995,25/10/1995,24/10/1995,25/10/1995,0,0
Rothamsted,1a,1,*,a,1996,N1,N1,48,0,0,0,0,0,0,0,0,0,0,a,0.000,0,0,0,0,0,0,0.003,17/06/1996,18/06/1996,17/06/1996,18/06/1996,2.743,11/11/1996,13/11/1996,11/11/1996,13/11/1996,1.2,0
Rothamsted,1b,1,*,b,1996,N1,N1,48,0,0,0,0,0,0,0,0,0,0,b,0.000,0,0,0,0,0,0,0.003,17/06/1996,18/06/1996,17/06/1996,18/06/1996,2.302,11/11/1996,13/11/1996,11/11/1996,13/11/1996,1.143,0
Rothamsted,1c,1,*,c,1996,N1,N1,48,0,0,0,0,0,0,0,0,0,0,c,0.000,0,0,0,0,0,0,0.003,17/06/1996,18/06/1996,17/06/1996,18/06/1996,1.576,11/11/1996,13/11/1996,11/11/1996,13/11/1996,0.778,0
Rothamsted,1d,1,*,d,1996,N1,N1,48,0,0,0,0,0,0,0,0,0,0,d,0.000,0,0,0,0,0,0,0.003,17/06/1996,18/06/1996,17/06/1996,18/06/1996,0.526,11/11/1996,13/11/1996,11/11/1996,13/11/1996,0.158,0
Rothamsted,1a,1,*,a,1997,N1,N1,48,0,0,0,0,0,0,0,0,0,0,a,3.000,0,0,0,0,0,0,0.003,07/07/1997,08/07/1997,07/07/1997,08/07/1997,2.680,10/11/1997,11/11/1997,10/11/1997,11/11/1997,1.13,0
Rothamsted,1b,1,*,b,1997,N1,N1,48,0,0,0,0,0,0,0,0,0,0,b,1.500,0,0,0,0,0,0,0.003,07/07/1997,08/07/1997,07/07/1997,08/07/1997,2.978,10/11/1997,11/11/1997,10/11/1997,11/11/1997,1.487,0
Rothamsted,1c,1,*,c,1997,N1,N1,48,0,0,0,0,0,0,0,0,0,0,c,1.500,0,0,0,0,0,0,0.003,07/07/1997,08/07/1997,07/07/1997,08/07/1997,2.117,10/11/1997,11/11/1997,10/11/1997,11/11/1997,0.999,0
Rothamsted,1d,1,*,d,1997,N1,N1,48,0,0,0,0,0,0,0,0,0,0,d,0.000,0,0,0,0,0,0,0.003,07/07/1997,08/07/1997,07/07/1997,08/07/1997,0.866,10/11/1997,11/11/1997,10/11/1997,11/11/1997,0.366,0
Rothamsted,1a,1,*,a,1998,N1,N1,48,0,0,0,0,0,0,0,0,0,0,a,0.000,0,0,0,0,0,0,0.003,24/06/1998,25/06/1998,24/06/1998,25/06/1998,2.957,07/12/1998,08/12/1998,07/12/1998,08/12/1998,2.22,0
Rothamsted,1b,1,*,b,1998,N1,N1,48,0,0,0,0,0,0,0,0,0,0,b,0.000,0,0,0,0,0,0,0.003,24/06/1998,25/06/1998,24/06/1998,25/06/1998,3.130,07/12/1998,08/12/1998,07/12/1998,08/12/1998,2.61,0
Rothamsted,1c,1,*,c,1998,N1,N1,48,0,0,0,0,0,0,0,0,0,0,c,0.000,0,0,0,0,0,0,0.003,24/06/1998,25/06/1998,24/06/1998,25/06/1998,2.019,07/12/1998,08/12/1998,07/12/1998,08/12/1998,1.607,0
Rothamsted,1d,1,*,d,1998,N1,N1,48,0,0,0,0,0,0,0,0,0,0,d,0.000,0,0,0,0,0,0,0.003,24/06/1998,25/06/1998,24/06/1998,25/06/1998,1.087,07/12/1998,08/12/1998,07/12/1998,08/12/1998,1.289,0
Rothamsted,1a,1,*,a,1999,N1,N1,48,0,0,0,0,0,0,0,0,0,0,a,0.000,0,0,0,0,0,0,0.003,05/07/1999,06/07/1999,05/07/1999,06/07/1999,3.692,14/10/1999,14/10/1999,14/10/1999,14/10/1999,1.727,0
Rothamsted,1b,1,*,b,1999,N1,N1,48,0,0,0,0,0,0,0,0,0,0,b,0.000,0,0,0,0,0,0,0.003,05/07/1999,06/07/1999,05/07/1999,06/07/1999,3.476,14/10/1999,14/10/1999,14/10/1999,14/10/1999,1.809,0
Rothamsted,1c,1,*,c,1999,N1,N1,48,0,0,0,0,0,0,0,0,0,0,c,0.000,0,0,0,0,0,0,0.003,05/07/1999,06/07/1999,05/07/1999,06/07/1999,2.428,14/10/1999,14/10/1999,14/10/1999,14/10/1999,1.277,0
Rothamsted,1d,1,*,d,1999,N1,N1,48,0,0,0,0,0,0,0,0,0,0,d,0.000,0,0,0,0,0,0,0.003,05/07/1999,06/07/1999,05/07/1999,06/07/1999,1.381,14/10/1999,14/10/1999,14/10/1999,14/10/1999,0.097,0
Rothamsted,1a,1,*,a,2000,N1,N1,48,0,0,0,0,0,0,0,0,0,0,a,3.000,0,0,0,0,0,0,0.003,20/06/2000,22/06/2000,20/06/2000,22/06/2000,3.586,08/01/2001,09/01/2001,08/01/2001,09/01/2001,1.002,0
Rothamsted,1b,1,*,b,2000,N1,N1,48,0,0,0,0,0,0,0,0,0,0,b,1.500,0,0,0,0,0,0,0.003,20/06/2000,22/06/2000,20/06/2000,22/06/2000,3.157,08/01/2001,09/01/2001,08/01/2001,09/01/2001,0.784,0
Rothamsted,1c,1,*,c,2000,N1,N1,48,0,0,0,0,0,0,0,0,0,0,c,0.750,0,0,0,0,0,0,0.003,20/06/2000,22/06/2000,20/06/2000,22/06/2000,3.072,08/01/2001,09/01/2001,08/01/2001,09/01/2001,0.76,0
Rothamsted,1d,1,*,d,2000,N1,N1,48,0,0,0,0,0,0,0,0,0,0,d,0.000,0,0,0,0,0,0,0.003,20/06/2000,22/06/2000,20/06/2000,22/06/2000,1.293,08/01/2001,09/01/2001,08/01/2001,09/01/2001,0.142,0
Rothamsted,1a,1,*,a,2001,N1,N1,48,0,0,0,0,0,0,0,0,0,0,a,0.000,0,0,0,0,0,0,0.003,26/06/2001,27/06/2001,26/06/2001,27/06/2001,3.427,03/10/2001,04/10/2001,03/10/2001,04/10/2001,1.306,0
Rothamsted,1b,1,*,b,2001,N1,N1,48,0,0,0,0,0,0,0,0,0,0,b,0.000,0,0,0,0,0,0,0.003,26/06/2001,27/06/2001,26/06/2001,27/06/2001,2.053,03/10/2001,04/10/2001,03/10/2001,04/10/2001,1.471,0
Rothamsted,1c,1,*,c,2001,N1,N1,48,0,0,0,0,0,0,0,0,0,0,c,0.000,0,0,0,0,0,0,0.003,26/06/2001,27/06/2001,26/06/2001,27/06/2001,2.057,03/10/2001,04/10/2001,03/10/2001,04/10/2001,0.609,0
Rothamsted,1d,1,*,d,2001,N1,N1,48,0,0,0,0,0,0,0,0,0,0,d,0.000,0,0,0,0,0,0,0.003,26/06/2001,27/06/2001,26/06/2001,27/06/2001,0.771,03/10/2001,04/10/2001,03/10/2001,04/10/2001,0.092,0
Rothamsted,1a,1,*,a,2002,N1,N1,48,0,0,0,0,0,0,0,0,0,0,a,0.000,0,0,0,0,0,0,0.003,20/06/2002,20/06/2002,20/06/2002,20/06/2002,3.624,24/10/2002,25/10/2002,24/10/2002,25/10/2002,1.796,0
Rothamsted,1b,1,*,b,2002,N1,N1,48,0,0,0,0,0,0,0,0,0,0,b,0.000,0,0,0,0,0,0,0.003,20/06/2002,20/06/2002,20/06/2002,20/06/2002,3.251,24/10/2002,25/10/2002,24/10/2002,25/10/2002,2.013,0
Rothamsted,1c,1,*,c,2002,N1,N1,48,0,0,0,0,0,0,0,0,0,0,c,0.000,0,0,0,0,0,0,0.003,20/06/2002,20/06/2002,20/06/2002,20/06/2002,2.406,24/10/2002,25/10/2002,24/10/2002,25/10/2002,1.434,0
Rothamsted,1d,1,*,d,2002,N1,N1,48,0,0,0,0,0,0,0,0,0,0,d,0.000,0,0,0,0,0,0,0.003,20/06/2002,20/06/2002,20/06/2002,20/06/2002,1.397,24/10/2002,25/10/2002,24/10/2002,25/10/2002,0.691,0
Rothamsted,1a,1,*,a,2003,N1,N1,48,0,0,0,0,0,0,0,0,0,0,a,1.500,0,0,0,0,0,0,0.003,16/06/2003,17/06/2003,16/06/2003,17/06/2003,2.527,*,*,*,*,*,1
Rothamsted,1b,1,*,b,2003,N1,N1,48,0,0,0,0,0,0,0,0,0,0,b,1.000,0,0,0,0,0,0,0.003,16/06/2003,17/06/2003,16/06/2003,17/06/2003,2.076,*,*,*,*,*,1
Rothamsted,1c,1,*,c,2003,N1,N1,48,0,0,0,0,0,0,0,0,0,0,c,0.750,0,0,0,0,0,0,0.003,16/06/2003,17/06/2003,16/06/2003,17/06/2003,1.349,*,*,*,*,*,1
Rothamsted,1d,1,*,d,2003,N1,N1,48,0,0,0,0,0,0,0,0,0,0,d,0.000,0,0,0,0,0,0,0.003,16/06/2003,17/06/2003,16/06/2003,17/06/2003,0.817,*,*,*,*,*,1
Rothamsted,1a,1,*,a,2004,N1,N1,48,0,0,0,0,0,0,0,0,0,0,a,0.000,0,0,0,0,0,0,0.003,15/06/2004,15/06/2004,15/06/2004,15/06/2004,2.479,11/11/2004,11/11/2004,11/11/2004,11/11/2004,1.311,0
Rothamsted,1b,1,*,b,2004,N1,N1,48,0,0,0,0,0,0,0,0,0,0,b,0.000,0,0,0,0,0,0,0.003,15/06/2004,15/06/2004,15/06/2004,15/06/2004,2.658,11/11/2004,11/11/2004,11/11/2004,11/11/2004,1.445,0
Rothamsted,1c,1,*,c,2004,N1,N1,48,0,0,0,0,0,0,0,0,0,0,c,0.000,0,0,0,0,0,0,0.003,15/06/2004,15/06/2004,15/06/2004,15/06/2004,1.936,11/11/2004,11/11/2004,11/11/2004,11/11/2004,0.896,0
Rothamsted,1d,1,*,d,2004,N1,N1,48,0,0,0,0,0,0,0,0,0,0,d,0.000,0,0,0,0,0,0,0.003,15/06/2004,15/06/2004,15/06/2004,15/06/2004,0.818,11/11/2004,11/11/2004,11/11/2004,11/11/2004,0.273,0
Rothamsted,1a,1,*,a,2005,N1,N1,48,0,0,0,0,0,0,0,0,0,0,a,0.000,0,0,0,0,0,0,0.003,20/06/2005,21/06/2005,20/06/2005,21/06/2005,3.030,01/11/2005,01/11/2005,01/11/2005,01/11/2005,0.731,0
Rothamsted,1b,1,*,b,2005,N1,N1,48,0,0,0,0,0,0,0,0,0,0,b,0.000,0,0,0,0,0,0,0.003,20/06/2005,21/06/2005,20/06/2005,21/06/2005,2.242,01/11/2005,01/11/2005,01/11/2005,01/11/2005,0.627,0
Rothamsted,1c,1,*,c,2005,N1,N1,48,0,0,0,0,0,0,0,0,0,0,c,0.000,0,0,0,0,0,0,0.003,20/06/2005,21/06/2005,20/06/2005,21/06/2005,1.781,01/11/2005,01/11/2005,01/11/2005,01/11/2005,0.383,0
Rothamsted,1d,1,*,d,2005,N1,N1,48,0,0,0,0,0,0,0,0,0,0,d,0.000,0,0,0,0,0,0,0.003,20/06/2005,21/06/2005,20/06/2005,21/06/2005,0.821,01/11/2005,01/11/2005,01/11/2005,01/11/2005,0.111,0
Rothamsted,1a,1,*,a,2006,N1,N1,48,0,0,0,0,0,0,0,0,0,0,a,1.500,0,0,0,0,0,0,0.003,12/06/2006,13/06/2006,12/06/2006,13/06/2006,2.005,13/11/2006,14/11/2006,13/11/2006,14/11/2006,1.111,0
Rothamsted,1b,1,*,b,2006,N1,N1,48,0,0,0,0,0,0,0,0,0,0,b,0.750,0,0,0,0,0,0,0.003,12/06/2006,13/06/2006,12/06/2006,13/06/2006,1.916,13/11/2006,14/11/2006,13/11/2006,14/11/2006,1.235,0
Rothamsted,1c,1,*,c,2006,N1,N1,48,0,0,0,0,0,0,0,0,0,0,c,0.750,0,0,0,0,0,0,0.003,12/06/2006,13/06/2006,12/06/2006,13/06/2006,1.731,13/11/2006,14/11/2006,13/11/2006,14/11/2006,0.875,0
Rothamsted,1d,1,*,d,2006,N1,N1,48,0,0,0,0,0,0,0,0,0,0,d,0.000,0,0,0,0,0,0,0.003,12/06/2006,13/06/2006,12/06/2006,13/06/2006,1.179,13/11/2006,14/11/2006,13/11/2006,14/11/2006,0.341,0
Rothamsted,1a,1,*,a,2007,N1,N1,48,0,0,0,0,0,0,0,0,0,0,a,0.000,0,0,0,0,0,0,0.003,02/07/2007,03/07/2007,02/07/2007,03/07/2007,2.685,06/11/2007,07/11/2007,06/11/2007,07/11/2007,1.14,0
Rothamsted,1b,1,*,b,2007,N1,N1,48,0,0,0,0,0,0,0,0,0,0,b,0.000,0,0,0,0,0,0,0.003,02/07/2007,03/07/2007,02/07/2007,03/07/2007,2.385,06/11/2007,07/11/2007,06/11/2007,07/11/2007,1.08,0
Rothamsted,1c,1,*,c,2007,N1,N1,48,0,0,0,0,0,0,0,0,0,0,c,0.000,0,0,0,0,0,0,0.003,02/07/2007,03/07/2007,02/07/2007,03/07/2007,1.223,06/11/2007,07/11/2007,06/11/2007,07/11/2007,0.645,0
Rothamsted,1d,1,*,d,2007,N1,N1,48,0,0,0,0,0,0,0,0,0,0,d,0.000,0,0,0,0,0,0,0.003,02/07/2007,03/07/2007,02/07/2007,03/07/2007,0.537,06/11/2007,07/11/2007,06/11/2007,07/11/2007,0.488,0
Rothamsted,1a,1,*,a,2008,N1,N1,48,0,0,0,0,0,0,0,0,0,0,a,0.000,0,0,0,0,0,0,0.003,23/06/2008,24/06/2008,23/06/2008,24/06/2008,3.240,28/10/2008,03/11/2008,28/10/2008,03/11/2008,1.716,0
Rothamsted,1b,1,*,b,2008,N1,N1,48,0,0,0,0,0,0,0,0,0,0,b,0.000,0,0,0,0,0,0,0.003,23/06/2008,24/06/2008,23/06/2008,24/06/2008,2.788,28/10/2008,03/11/2008,28/10/2008,03/11/2008,1.523,0
Rothamsted,1c,1,*,c,2008,N1,N1,48,0,0,0,0,0,0,0,0,0,0,c,0.000,0,0,0,0,0,0,0.003,23/06/2008,24/06/2008,23/06/2008,24/06/2008,2.406,28/10/2008,03/11/2008,28/10/2008,03/11/2008,1.286,0
Rothamsted,1d,1,*,d,2008,N1,N1,48,0,0,0,0,0,0,0,0,0,0,d,0.000,0,0,0,0,0,0,0.003,23/06/2008,24/06/2008,23/06/2008,24/06/2008,1.956,28/10/2008,03/11/2008,28/10/2008,03/11/2008,0.934,0
Rothamsted,1a,1,*,a,2009,N1,N1,48,0,0,0,0,0,0,0,0,0,0,a,1.500,0,0,0,0,0,0,0.003,17/06/2009,18/06/2009,17/06/2009,18/06/2009,2.355,09/11/2009,10/11/2009,09/11/2009,10/11/2009,0.947,0
Rothamsted,1b,1,*,b,2009,N1,N1,48,0,0,0,0,0,0,0,0,0,0,b,0.750,0,0,0,0,0,0,0.003,17/06/2009,18/06/2009,17/06/2009,18/06/2009,1.405,09/11/2009,10/11/2009,09/11/2009,10/11/2009,0.843,0
Rothamsted,1c,1,*,c,2009,N1,N1,48,0,0,0,0,0,0,0,0,0,0,c,0.750,0,0,0,0,0,0,0.003,17/06/2009,18/06/2009,17/06/2009,18/06/2009,0.904,09/11/2009,10/11/2009,09/11/2009,10/11/2009,0.518,0
Rothamsted,1d,1,*,d,2009,N1,N1,48,0,0,0,0,0,0,0,0,0,0,d,0.000,0,0,0,0,0,0,0.003,17/06/2009,18/06/2009,17/06/2009,18/06/2009,0.656,09/11/2009,10/11/2009,09/11/2009,10/11/2009,0.203,0
Rothamsted,1a,1,*,a,2010,N1,N1,48,0,0,0,0,0,0,0,0,0,0,a,0.000,0,0,0,0,0,0,0.003,21/06/2010,22/06/2010,21/06/2010,22/06/2010,2.229,02/11/2010,02/11/2010,02/11/2010,02/11/2010,0.722,0
Rothamsted,1b,1,*,b,2010,N1,N1,48,0,0,0,0,0,0,0,0,0,0,b,0.000,0,0,0,0,0,0,0.003,21/06/2010,22/06/2010,21/06/2010,22/06/2010,1.984,02/11/2010,02/11/2010,02/11/2010,02/11/2010,1.005,0
Rothamsted,1c,1,*,c,2010,N1,N1,48,0,0,0,0,0,0,0,0,0,0,c,0.000,0,0,0,0,0,0,0.003,21/06/2010,22/06/2010,21/06/2010,22/06/2010,1.397,02/11/2010,02/11/2010,02/11/2010,02/11/2010,0.835,0
Rothamsted,1d,1,*,d,2010,N1,N1,48,0,0,0,0,0,0,0,0,0,0,d,0.000,0,0,0,0,0,0,0.003,21/06/2010,22/06/2010,21/06/2010,22/06/2010,0.496,02/11/2010,02/11/2010,02/11/2010,02/11/2010,0.235,0
Rothamsted,1a,1,*,a,2011,N1,N1,48,0,0,0,0,0,0,0,0,0,0,a,0.000,0,0,0,0,0,0,0.003,23/06/2011,24/06/2011,23/06/2011,24/06/2011,2.041,21/11/2011,22/11/2011,21/11/2011,22/11/2011,1.016,0
Rothamsted,1b,1,*,b,2011,N1,N1,48,0,0,0,0,0,0,0,0,0,0,b,0.000,0,0,0,0,0,0,0.003,23/06/2011,24/06/2011,23/06/2011,24/06/2011,1.275,21/11/2011,22/11/2011,21/11/2011,22/11/2011,0.774,0
Rothamsted,1c,1,*,c,2011,N1,N1,48,0,0,0,0,0,0,0,0,0,0,c,0.000,0,0,0,0,0,0,0.003,23/06/2011,24/06/2011,23/06/2011,24/06/2011,0.957,21/11/2011,22/11/2011,21/11/2011,22/11/2011,0.765,0
Rothamsted,1d,1,*,d,2011,N1,N1,48,0,0,0,0,0,0,0,0,0,0,d,0.000,0,0,0,0,0,0,0.003,23/06/2011,24/06/2011,23/06/2011,24/06/2011,0.807,21/11/2011,22/11/2011,21/11/2011,22/11/2011,0.736,0
Rothamsted,1a,1,*,a,2012,N1,N1,48,0,0,0,0,0,0,0,0,0,0,a,1.750,0,0,0,0,0,0,0.003,23/06/2012,24/06/2012,23/06/2012,24/06/2012,3.187,02/11/2012,02/11/2012,02/11/2012,02/11/2012,1.411,0
Rothamsted,1b,1,*,b,2012,N1,N1,48,0,0,0,0,0,0,0,0,0,0,b,0.500,0,0,0,0,0,0,0.003,23/06/2012,24/06/2012,23/06/2012,24/06/2012,3.069,02/11/2012,02/11/2012,02/11/2012,02/11/2012,1.229,0
Rothamsted,1c,1,*,c,2012,N1,N1,48,0,0,0,0,0,0,0,0,0,0,c,0.750,0,0,0,0,0,0,0.003,23/06/2012,24/06/2012,23/06/2012,24/06/2012,2.397,02/11/2012,02/11/2012,02/11/2012,02/11/2012,0.722,0
Rothamsted,1d,1,*,d,2012,N1,N1,48,0,0,0,0,0,0,0,0,0,0,d,0.000,0,0,0,0,0,0,0.003,23/06/2012,24/06/2012,23/06/2012,24/06/2012,1.602,02/11/2012,02/11/2012,02/11/2012,02/11/2012,0.793,0
Rothamsted,1a,1,*,a,2013,N1,N1,48,0,0,0,0,0,0,0,0,0,0,a,0.000,0,0,0,0,0,0,0.003,25/06/2013,26/06/2013,25/06/2013,26/06/2013,2.172,21/11/2013,22/11/2013,21/11/2013,22/11/2013,0.358,0
Rothamsted,1b,1,*,b,2013,N1,N1,48,0,0,0,0,0,0,0,0,0,0,b,0.000,0,0,0,0,0,0,0.003,25/06/2013,26/06/2013,25/06/2013,26/06/2013,1.514,21/11/2013,22/11/2013,21/11/2013,22/11/2013,0.375,0
Rothamsted,1c,1,*,c,2013,N1,N1,48,0,0,0,0,0,0,0,0,0,0,c,0.000,0,0,0,0,0,0,0.003,25/06/2013,26/06/2013,25/06/2013,26/06/2013,1.043,21/11/2013,22/11/2013,21/11/2013,22/11/2013,0.404,0
Rothamsted,1d,1,*,d,2013,N1,N1,48,0,0,0,0,0,0,0,0,0,0,d,0.000,0,0,0,0,0,0,0.003,25/06/2013,26/06/2013,25/06/2013,26/06/2013,0.652,21/11/2013,22/11/2013,21/11/2013,22/11/2013,0.253,0
Rothamsted,1a,1,*,a,2014,N1,N1,48,0,0,0,0,0,0,0,0,0,0,a,0.000,0,0,0,0,0,0,0.003,23/06/2014,24/06/2014,23/06/2014,24/06/2014,2.559,19/11/2014,20/11/2014,19/11/2014,20/11/2014,0.559,0
Rothamsted,1b,1,*,b,2014,N1,N1,48,0,0,0,0,0,0,0,0,0,0,b,0.000,0,0,0,0,0,0,0.003,23/06/2014,24/06/2014,23/06/2014,24/06/2014,2.409,19/11/2014,20/11/2014,19/11/2014,20/11/2014,0.551,0
Rothamsted,1c,1,*,c,2014,N1,N1,48,0,0,0,0,0,0,0,0,0,0,c,0.000,0,0,0,0,0,0,0.003,23/06/2014,24/06/2014,23/06/2014,24/06/2014,1.692,19/11/2014,20/11/2014,19/11/2014,20/11/2014,0.294,0
Rothamsted,1d,1,*,d,2014,N1,N1,48,0,0,0,0,0,0,0,0,0,0,d,0.000,0,0,0,0,0,0,0.003,23/06/2014,24/06/2014,23/06/2014,24/06/2014,1.249,19/11/2014,20/11/2014,19/11/2014,20/11/2014,0.215,0
Rothamsted,1a,1,*,a,2015,N1,N1,48,0,0,0,0,0,0,0,0,0,0,a,2.000,0,0,0,0,0,0,0.003,23/06/2015,24/06/2015,23/06/2015,24/06/2015,2.078,22/10/2015,22/10/2015,22/10/2015,22/10/2015,1.274,0
Rothamsted,1b,1,*,b,2015,N1,N1,48,0,0,0,0,0,0,0,0,0,0,b,0.750,0,0,0,0,0,0,0.003,23/06/2015,24/06/2015,23/06/2015,24/06/2015,1.606,22/10/2015,22/10/2015,22/10/2015,22/10/2015,0.936,0
Rothamsted,1c,1,*,c,2015,N1,N1,48,0,0,0,0,0,0,0,0,0,0,c,0.750,0,0,0,0,0,0,0.003,23/06/2015,24/06/2015,23/06/2015,24/06/2015,1.283,22/10/2015,22/10/2015,22/10/2015,22/10/2015,1.015,0
Rothamsted,1d,1,*,d,2015,N1,N1,48,0,0,0,0,0,0,0,0,0,0,d,0.000,0,0,0,0,0,0,0.003,23/06/2015,24/06/2015,23/06/2015,24/06/2015,0.863,22/10/2015,22/10/2015,22/10/2015,22/10/2015,0.509,0
Rothamsted,1a,1,*,a,2016,N1,N1,48,0,0,0,0,0,0,0,0,0,0,a,0.000,0,0,0,0,0,0,0.003,04/07/2016,05/07/2016,04/07/2016,05/07/2016,3.476,19/10/2016,20/10/2016,19/10/2016,20/10/2016,0.974,0
Rothamsted,1b,1,*,b,2016,N1,N1,48,0,0,0,0,0,0,0,0,0,0,b,0.000,0,0,0,0,0,0,0.003,04/07/2016,05/07/2016,04/07/2016,05/07/2016,2.879,19/10/2016,20/10/2016,19/10/2016,20/10/2016,0.73,0
Rothamsted,1c,1,*,c,2016,N1,N1,48,0,0,0,0,0,0,0,0,0,0,c,0.000,0,0,0,0,0,0,0.003,04/07/2016,05/07/2016,04/07/2016,05/07/2016,2.230,19/10/2016,20/10/2016,19/10/2016,20/10/2016,0.502,0
Rothamsted,1d,1,*,d,2016,N1,N1,48,0,0,0,0,0,0,0,0,0,0,d,0.000,0,0,0,0,0,0,0.003,04/07/2016,05/07/2016,04/07/2016,05/07/2016,1.742,19/10/2016,20/10/2016,19/10/2016,20/10/2016,0.516,0
Rothamsted,1a,1,*,a,2017,N1,N1,48,0,0,0,0,0,0,0,0,0,0,a,0.000,0,0,0,0,0,0,0.003,20/06/2017,21/06/2017,20/06/2017,21/06/2017,1.421,24/10/2017,25/10/2017,24/10/2017,25/10/2017,1.667,0
Rothamsted,1b,1,*,b,2017,N1,N1,48,0,0,0,0,0,0,0,0,0,0,b,0.000,0,0,0,0,0,0,0.003,20/06/2017,21/06/2017,20/06/2017,21/06/2017,1.095,24/10/2017,25/10/2017,24/10/2017,25/10/2017,1.559,0
