year,block,main_plot,sub_plot,rotation_factor_level_code,n_or_c_treatment,phase_number,test_or_treatment_crop,crop_name,crop_code,crop_variety,note_id
1951,3,33,*,G,*,3,3rd treatment crop,Permanent grass,G,*,*
1951,3,34,*,G,*,3,3rd treatment crop,Permanent grass,G,*,*
1951,3,35,*,Lu,*,3,3rd treatment crop,Lucerne,Lu,Du Puits,*
1951,3,36,*,Lu,*,3,3rd treatment crop,Lucerne,Lu,Du Puits,*
1951,4,37,*,Lu,*,6,Initialising phase,Spring barley,B,Plumage Archer,*
1951,4,38,*,Lu,*,6,Initialising phase,Spring barley,B,Plumage Archer,*
1951,4,39,*,R,*,6,Initialising phase,Reseeded grass/clover,R,Reseeded grass/clover seed mix,5
1951,4,40,*,R,*,6,Initialising phase,Reseeded grass/clover,R,Reseeded grass/clover seed mix,5
1951,4,41,*,A,*,6,Initialising phase,Spring barley,B,Plumage Archer,*
1951,4,42,*,A,*,6,Initialising phase,Spring barley,B,Plumage Archer,*
1951,4,43,*,Cg,*,6,Initialising phase,Spring barley,B,Plumage Archer,*
1951,4,44,*,Cg,*,6,Initialising phase,Spring barley,B,Plumage Archer,*
1951,4,45,*,L,*,6,Initialising phase,Spring barley,B,Plumage Archer,*
1951,4,46,*,L,*,6,Initialising phase,Spring barley,B,Plumage Archer,*
1951,4,47,*,G,*,6,Initialising phase,Permanent grass,G,*,*
1951,4,48,*,G,*,6,Initialising phase,Permanent grass,G,*,*
1951,5,49,*,Lu,*,2,2nd treatment crop,Lucerne,Lu,Du Puits,*
1951,5,50,*,Lu,*,2,2nd treatment crop,Lucerne,Lu,Du Puits,*
1951,5,51,*,L,*,2,2nd treatment crop,Grazed grass/clover ley,L,Grazed grass/clover ley seed mix,5
1951,5,52,*,L,*,2,2nd treatment crop,Grazed grass/clover ley,L,Grazed grass/clover ley seed mix,5
1951,5,53,*,G,*,2,2nd treatment crop,Permanent grass,G,*,*
1951,5,54,*,G,*,2,2nd treatment crop,Permanent grass,G,*,*
1951,5,55,*,Cg,*,2,2nd treatment crop,Cut grass/clover ley,Cg,Cut grass/clover ley seed mix,5
1951,5,56,*,Cg,*,2,2nd treatment crop,Cut grass/clover ley,Cg,Cut grass/clover ley seed mix,5
1951,5,57,*,A,*,2,2nd treatment crop,Potatoes,P,Majestic,*
1951,5,58,*,A,*,2,2nd treatment crop,Potatoes,P,Majestic,*
1951,5,59,*,R,*,2,2nd treatment crop,Reseeded grass/clover,R,Reseeded grass/clover seed mix,5
1951,5,60,*,R,*,2,2nd treatment crop,Reseeded grass/clover,R,Reseeded grass/clover seed mix,5
1951,6,61,*,Cg,*,5,Initialising phase,Potatoes,P,Majestic,*
1951,6,62,*,Cg,*,5,Initialising phase,Potatoes,P,Majestic,*
1951,6,63,*,Lu,*,5,Initialising phase,Potatoes,P,Majestic,*
1951,6,64,*,Lu,*,5,Initialising phase,Potatoes,P,Majestic,*
1951,6,65,*,L,*,5,Initialising phase,Potatoes,P,Majestic,*
1951,6,66,*,L,*,5,Initialising phase,Potatoes,P,Majestic,*
1951,6,67,*,A,*,5,Initialising phase,Potatoes,P,Majestic,*
1951,6,68,*,A,*,5,Initialising phase,Potatoes,P,Majestic,*
1951,6,69,*,G,*,5,Initialising phase,Permanent grass,G,*,*
1951,6,70,*,G,*,5,Initialising phase,Permanent grass,G,*,*
1951,6,71,*,R,*,5,Initialising phase,Reseeded grass/clover,R,Reseeded grass/clover seed mix,5
1951,6,72,*,R,*,5,Initialising phase,Reseeded grass/clover,R,Reseeded grass/clover seed mix,5
1951,7,73,*,G,*,5,Initialising phase,Permanent grass,G,*,*
1951,7,74,*,G,*,5,Initialising phase,Permanent grass,G,*,*
1951,7,75,*,L,*,5,Initialising phase,Potatoes,P,Majestic,*
1951,7,76,*,L,*,5,Initialising phase,Potatoes,P,Majestic,*
1951,7,77,*,R,*,5,Initialising phase,Reseeded grass/clover,R,Reseeded grass/clover seed mix,5
1951,7,78,*,R,*,5,Initialising phase,Reseeded grass/clover,R,Reseeded grass/clover seed mix,5
1951,7,79,*,A,*,5,Initialising phase,Potatoes,P,Majestic,*
1951,7,80,*,A,*,5,Initialising phase,Potatoes,P,Majestic,*
1951,7,81,*,Cg,*,5,Initialising phase,Potatoes,P,Majestic,*
1951,7,82,*,Cg,*,5,Initialising phase,Potatoes,P,Majestic,*
1951,7,83,*,Lu,*,5,Initialising phase,Potatoes,P,Majestic,*
1951,7,84,*,Lu,*,5,Initialising phase,Potatoes,P,Majestic,*
1951,8,85,*,Lu,*,2,2nd treatment crop,Lucerne,Lu,Du Puits,*
1951,8,86,*,Lu,*,2,2nd treatment crop,Lucerne,Lu,Du Puits,*
1951,8,87,*,R,*,2,2nd treatment crop,Reseeded grass/clover,R,Reseeded grass/clover seed mix,5
1951,8,88,*,R,*,2,2nd treatment crop,Reseeded grass/clover,R,Reseeded grass/clover seed mix,5
1951,8,89,*,A,*,2,2nd treatment crop,Potatoes,P,Majestic,*
1951,8,90,*,A,*,2,2nd treatment crop,Potatoes,P,Majestic,*
1951,8,91,*,G,*,2,2nd treatment crop,Permanent grass,G,*,*
1951,8,92,*,G,*,2,2nd treatment crop,Permanent grass,G,*,*
1951,8,93,*,L,*,2,2nd treatment crop,Grazed grass/clover ley,L,Grazed grass/clover ley seed mix,5
1951,8,94,*,L,*,2,2nd treatment crop,Grazed grass/clover ley,L,Grazed grass/clover ley seed mix,5
1951,8,95,*,Cg,*,2,2nd treatment crop,Cut grass/clover ley,Cg,Cut grass/clover ley seed mix,5
1951,8,96,*,Cg,*,2,2nd treatment crop,Cut grass/clover ley,Cg,Cut grass/clover ley seed mix,5
1951,9,97,*,R,*,1,1st treatment crop,Reseeded grass/clover,R,Reseeded grass/clover seed mix,5
1951,9,98,*,R,*,1,1st treatment crop,Reseeded grass/clover,R,Reseeded grass/clover seed mix,5
1951,9,99,*,Cg,*,1,1st treatment crop,Cut grass/clover ley,Cg,Cut grass/clover ley seed mix,5
1951,9,100,*,Cg,*,1,1st treatment crop,Cut grass/clover ley,Cg,Cut grass/clover ley seed mix,5
1951,9,101,*,L,*,1,1st treatment crop,Grazed grass/clover ley,L,Grazed grass/clover ley seed mix,5
1951,9,102,*,L,*,1,1st treatment crop,Grazed grass/clover ley,L,Grazed grass/clover ley seed mix,5
1951,9,103,*,A,*,1,1st treatment crop,Hay,H,Hay seed mix,5
1951,9,104,*,A,*,1,1st treatment crop,Hay,H,Hay seed mix,5
1951,9,105,*,G,*,1,1st treatment crop,Permanent grass,G,*,*
1951,9,106,*,G,*,1,1st treatment crop,Permanent grass,G,*,*
1951,9,107,*,Lu,*,1,1st treatment crop,Lucerne,Lu,Du Puits,*
1951,9,108,*,Lu,*,1,1st treatment crop,Lucerne,Lu,Du Puits,*
1951,10,109,*,A,*,4,Initialising phase,Winter wheat,WW,Yeoman,*
1951,10,110,*,A,*,4,Initialising phase,Winter wheat,WW,Yeoman,*
1951,10,111,*,G,*,4,Initialising phase,Permanent grass,G,*,*
1951,10,112,*,G,*,4,Initialising phase,Permanent grass,G,*,*
1951,10,113,*,Lu,*,4,Initialising phase,Winter wheat,WW,Yeoman,*
1951,10,114,*,Lu,*,4,Initialising phase,Winter wheat,WW,Yeoman,*
1951,10,115,*,L,*,4,Initialising phase,Winter wheat,WW,Yeoman,*
1951,10,116,*,L,*,4,Initialising phase,Winter wheat,WW,Yeoman,*
1951,10,117,*,R,*,4,Initialising phase,Reseeded grass/clover,R,Reseeded grass/clover seed mix,5
1951,10,118,*,R,*,4,Initialising phase,Reseeded grass/clover,R,Reseeded grass/clover seed mix,5
1951,10,119,*,Cg,*,4,Initialising phase,Winter wheat,WW,Yeoman,*
1951,10,120,*,Cg,*,4,Initialising phase,Winter wheat,WW,Yeoman,*
1951,11,121,*,A,*,4,Initialising phase,Winter wheat,WW,Yeoman,*
1951,11,122,*,A,*,4,Initialising phase,Winter wheat,WW,Yeoman,*
1951,11,123,*,Cg,*,4,Initialising phase,Winter wheat,WW,Yeoman,*
1951,11,124,*,Cg,*,4,Initialising phase,Winter wheat,WW,Yeoman,*
1951,11,125,*,R,*,4,Initialising phase,Reseeded grass/clover,R,Reseeded grass/clover seed mix,5
1951,11,126,*,R,*,4,Initialising phase,Reseeded grass/clover,R,Reseeded grass/clover seed mix,5
1951,11,127,*,L,*,4,Initialising phase,Winter wheat,WW,Yeoman,*
1951,11,128,*,L,*,4,Initialising phase,Winter wheat,WW,Yeoman,*
1951,11,129,*,G,*,4,Initialising phase,Permanent grass,G,*,*
1951,11,130,*,G,*,4,Initialising phase,Permanent grass,G,*,*
1951,11,131,*,Lu,*,4,Initialising phase,Winter wheat,WW,Yeoman,*
1951,11,132,*,Lu,*,4,Initialising phase,Winter wheat,WW,Yeoman,*
1951,12,133,*,Cg,*,1,1st treatment crop,Cut grass/clover ley,Cg,Cut grass/clover ley seed mix,5
1951,12,134,*,Cg,*,1,1st treatment crop,Cut grass/clover ley,Cg,Cut grass/clover ley seed mix,5
1951,12,135,*,G,*,1,1st treatment crop,Permanent grass,G,*,*
1951,12,136,*,G,*,1,1st treatment crop,Permanent grass,G,*,*
1951,12,137,*,A,*,1,1st treatment crop,Hay,H,Hay seed mix,5
1951,12,138,*,A,*,1,1st treatment crop,Hay,H,Hay seed mix,5
1951,12,139,*,R,*,1,1st treatment crop,Reseeded grass/clover,R,Reseeded grass/clover seed mix,5
1951,12,140,*,R,*,1,1st treatment crop,Reseeded grass/clover,R,Reseeded grass/clover seed mix,5
1951,12,141,*,Lu,*,1,1st treatment crop,Lucerne,Lu,Du Puits,*
1951,12,142,*,Lu,*,1,1st treatment crop,Lucerne,Lu,Du Puits,*
1951,12,143,*,L,*,1,1st treatment crop,Grazed grass/clover ley,L,Grazed grass/clover ley seed mix,5
1951,12,144,*,L,*,1,1st treatment crop,Grazed grass/clover ley,L,Grazed grass/clover ley seed mix,5
1952,1,1,*,G,*,1,1st treatment crop,Permanent grass,G,*,*
1952,1,2,*,G,*,1,1st treatment crop,Permanent grass,G,*,*
1952,1,3,*,Lu,*,1,1st treatment crop,Lucerne,Lu,Du Puits,*
1952,1,4,*,Lu,*,1,1st treatment crop,Lucerne,Lu,Du Puits,*
1952,1,5,*,R,*,1,1st treatment crop,Reseeded grass/clover,R,Reseeded grass/clover seed mix,5
1952,1,6,*,R,*,1,1st treatment crop,Reseeded grass/clover,R,Reseeded grass/clover seed mix,5
1952,1,7,*,Cg,*,1,1st treatment crop,Cut grass/clover ley,Cg,Cut grass/clover ley seed mix,5
1952,1,8,*,Cg,*,1,1st treatment crop,Cut grass/clover ley,Cg,Cut grass/clover ley seed mix,5
1952,1,9,*,A,*,1,1st treatment crop,Hay,H,Hay seed mix,5
1952,1,10,*,A,*,1,1st treatment crop,Hay,H,Hay seed mix,5
1952,1,11,*,L,*,1,1st treatment crop,Grazed grass/clover ley,L,Grazed grass/clover ley seed mix,5
1952,1,12,*,L,*,1,1st treatment crop,Grazed grass/clover ley,L,Grazed grass/clover ley seed mix,5
1952,2,13,*,R,*,4,1st test crop,Reseeded grass/clover,R,Reseeded grass/clover seed mix,5
1952,2,14,*,R,*,4,1st test crop,Reseeded grass/clover,R,Reseeded grass/clover seed mix,5
1952,2,15,*,L,*,4,1st test crop,Winter wheat,WW,Yeoman,*
1952,2,16,*,L,*,4,1st test crop,Winter wheat,WW,Yeoman,*
1952,2,17,*,Cg,*,4,1st test crop,Winter wheat,WW,Yeoman,*
1952,2,18,*,Cg,*,4,1st test crop,Winter wheat,WW,Yeoman,*
1952,2,19,*,A,*,4,1st test crop,Winter wheat,WW,Yeoman,*
1952,2,20,*,A,*,4,1st test crop,Winter wheat,WW,Yeoman,*
1952,2,21,*,Lu,*,4,1st test crop,Winter wheat,WW,Yeoman,*
1952,2,22,*,Lu,*,4,1st test crop,Winter wheat,WW,Yeoman,*
1952,2,23,*,G,*,4,1st test crop,Permanent grass,G,*,*
1952,2,24,*,G,*,4,1st test crop,Permanent grass,G,*,*
1952,3,25,*,L,*,4,1st test crop,Winter wheat,WW,Yeoman,*
1952,3,26,*,L,*,4,1st test crop,Winter wheat,WW,Yeoman,*
1952,3,27,*,A,*,4,1st test crop,Winter wheat,WW,Yeoman,*
1952,3,28,*,A,*,4,1st test crop,Winter wheat,WW,Yeoman,*
1952,3,29,*,Cg,*,4,1st test crop,Winter wheat,WW,Yeoman,*
1952,3,30,*,Cg,*,4,1st test crop,Winter wheat,WW,Yeoman,*
1952,3,31,*,R,*,4,1st test crop,Reseeded grass/clover,R,Reseeded grass/clover seed mix,5
1952,3,32,*,R,*,4,1st test crop,Reseeded grass/clover,R,Reseeded grass/clover seed mix,5
1952,3,33,*,G,*,4,1st test crop,Permanent grass,G,*,*
1952,3,34,*,G,*,4,1st test crop,Permanent grass,G,*,*
1952,3,35,*,Lu,*,4,1st test crop,Winter wheat,WW,Yeoman,*
1952,3,36,*,Lu,*,4,1st test crop,Winter wheat,WW,Yeoman,*
1952,4,37,*,Lu,*,1,1st treatment crop,Lucerne,Lu,Du Puits,*
1952,4,38,*,Lu,*,1,1st treatment crop,Lucerne,Lu,Du Puits,*
1952,4,39,*,R,*,1,1st treatment crop,Reseeded grass/clover,R,Reseeded grass/clover seed mix,5
1952,4,40,*,R,*,1,1st treatment crop,Reseeded grass/clover,R,Reseeded grass/clover seed mix,5
1952,4,41,*,A,*,1,1st treatment crop,Hay,H,Hay seed mix,5
1952,4,42,*,A,*,1,1st treatment crop,Hay,H,Hay seed mix,5
1952,4,43,*,Cg,*,1,1st treatment crop,Cut grass/clover ley,Cg,Cut grass/clover ley seed mix,5
1952,4,44,*,Cg,*,1,1st treatment crop,Cut grass/clover ley,Cg,Cut grass/clover ley seed mix,5
1952,4,45,*,L,*,1,1st treatment crop,Grazed grass/clover ley,L,Grazed grass/clover ley seed mix,5
1952,4,46,*,L,*,1,1st treatment crop,Grazed grass/clover ley,L,Grazed grass/clover ley seed mix,5
1952,4,47,*,G,*,1,1st treatment crop,Permanent grass,G,*,*
1952,4,48,*,G,*,1,1st treatment crop,Permanent grass,G,*,*
1952,5,49,*,Lu,*,3,3rd treatment crop,Lucerne,Lu,Du Puits,*
1952,5,50,*,Lu,*,3,3rd treatment crop,Lucerne,Lu,Du Puits,*
1952,5,51,*,L,*,3,3rd treatment crop,Grazed grass/clover ley,L,Grazed grass/clover ley seed mix,5
1952,5,52,*,L,*,3,3rd treatment crop,Grazed grass/clover ley,L,Grazed grass/clover ley seed mix,5
1952,5,53,*,G,*,3,3rd treatment crop,Permanent grass,G,*,*
1952,5,54,*,G,*,3,3rd treatment crop,Permanent grass,G,*,*
1952,5,55,*,Cg,*,3,3rd treatment crop,Cut grass/clover ley,Cg,Cut grass/clover ley seed mix,5
1952,5,56,*,Cg,*,3,3rd treatment crop,Cut grass/clover ley,Cg,Cut grass/clover ley seed mix,5
1952,5,57,*,A,*,3,3rd treatment crop,Spring barley,B,Plumage Archer,*
1952,5,58,*,A,*,3,3rd treatment crop,Spring barley,B,Plumage Archer,*
1952,5,59,*,R,*,3,3rd treatment crop,Reseeded grass/clover,R,Reseeded grass/clover seed mix,5
1952,5,60,*,R,*,3,3rd treatment crop,Reseeded grass/clover,R,Reseeded grass/clover seed mix,5
1952,6,61,*,Cg,*,6,Initialising phase,Spring barley,B,Plumage Archer,*
1952,6,62,*,Cg,*,6,Initialising phase,Spring barley,B,Plumage Archer,*
1952,6,63,*,Lu,*,6,Initialising phase,Spring barley,B,Plumage Archer,*
1952,6,64,*,Lu,*,6,Initialising phase,Spring barley,B,Plumage Archer,*
1952,6,65,*,L,*,6,Initialising phase,Spring barley,B,Plumage Archer,*
1952,6,66,*,L,*,6,Initialising phase,Spring barley,B,Plumage Archer,*
1952,6,67,*,A,*,6,Initialising phase,Spring barley,B,Plumage Archer,*
1952,6,68,*,A,*,6,Initialising phase,Spring barley,B,Plumage Archer,*
1952,6,69,*,G,*,6,Initialising phase,Permanent grass,G,*,*
1952,6,70,*,G,*,6,Initialising phase,Permanent grass,G,*,*
1952,6,71,*,R,*,6,Initialising phase,Reseeded grass/clover,R,Reseeded grass/clover seed mix,5
1952,6,72,*,R,*,6,Initialising phase,Reseeded grass/clover,R,Reseeded grass/clover seed mix,5
1952,7,73,*,G,*,6,Initialising phase,Permanent grass,G,*,*
1952,7,74,*,G,*,6,Initialising phase,Permanent grass,G,*,*
1952,7,75,*,L,*,6,Initialising phase,Spring barley,B,Plumage Archer,*
1952,7,76,*,L,*,6,Initialising phase,Spring barley,B,Plumage Archer,*
1952,7,77,*,R,*,6,Initialising phase,Reseeded grass/clover,R,Reseeded grass/clover seed mix,5
1952,7,78,*,R,*,6,Initialising phase,Reseeded grass/clover,R,Reseeded grass/clover seed mix,5
1952,7,79,*,A,*,6,Initialising phase,Spring barley,B,Plumage Archer,*
1952,7,80,*,A,*,6,Initialising phase,Spring barley,B,Plumage Archer,*
1952,7,81,*,Cg,*,6,Initialising phase,Spring barley,B,Plumage Archer,*
1952,7,82,*,Cg,*,6,Initialising phase,Spring barley,B,Plumage Archer,*
1952,7,83,*,Lu,*,6,Initialising phase,Spring barley,B,Plumage Archer,*
1952,7,84,*,Lu,*,6,Initialising phase,Spring barley,B,Plumage Archer,*
1952,8,85,*,Lu,*,3,3rd treatment crop,Lucerne,Lu,Du Puits,*
1952,8,86,*,Lu,*,3,3rd treatment crop,Lucerne,Lu,Du Puits,*
1952,8,87,*,R,*,3,3rd treatment crop,Reseeded grass/clover,R,Reseeded grass/clover seed mix,5
1952,8,88,*,R,*,3,3rd treatment crop,Reseeded grass/clover,R,Reseeded grass/clover seed mix,5
1952,8,89,*,A,*,3,3rd treatment crop,Spring barley,B,Plumage Archer,*
1952,8,90,*,A,*,3,3rd treatment crop,Spring barley,B,Plumage Archer,*
1952,8,91,*,G,*,3,3rd treatment crop,Permanent grass,G,*,*
1952,8,92,*,G,*,3,3rd treatment crop,Permanent grass,G,*,*
1952,8,93,*,L,*,3,3rd treatment crop,Grazed grass/clover ley,L,Grazed grass/clover ley seed mix,5
1952,8,94,*,L,*,3,3rd treatment crop,Grazed grass/clover ley,L,Grazed grass/clover ley seed mix,5
1952,8,95,*,Cg,*,3,3rd treatment crop,Cut grass/clover ley,Cg,Cut grass/clover ley seed mix,5
1952,8,96,*,Cg,*,3,3rd treatment crop,Cut grass/clover ley,Cg,Cut grass/clover ley seed mix,5
1952,9,97,*,R,*,2,2nd treatment crop,Reseeded grass/clover,R,Reseeded grass/clover seed mix,5
1952,9,98,*,R,*,2,2nd treatment crop,Reseeded grass/clover,R,Reseeded grass/clover seed mix,5
1952,9,99,*,Cg,*,2,2nd treatment crop,Cut grass/clover ley,Cg,Cut grass/clover ley seed mix,5
1952,9,100,*,Cg,*,2,2nd treatment crop,Cut grass/clover ley,Cg,Cut grass/clover ley seed mix,5
1952,9,101,*,L,*,2,2nd treatment crop,Grazed grass/clover ley,L,Grazed grass/clover ley seed mix,5
1952,9,102,*,L,*,2,2nd treatment crop,Grazed grass/clover ley,L,Grazed grass/clover ley seed mix,5
1952,9,103,*,A,*,2,2nd treatment crop,Potatoes,P,Majestic,*
1952,9,104,*,A,*,2,2nd treatment crop,Potatoes,P,Majestic,*
1952,9,105,*,G,*,2,2nd treatment crop,Permanent grass,G,*,*
1952,9,106,*,G,*,2,2nd treatment crop,Permanent grass,G,*,*
1952,9,107,*,Lu,*,2,2nd treatment crop,Lucerne,Lu,Du Puits,*
1952,9,108,*,Lu,*,2,2nd treatment crop,Lucerne,Lu,Du Puits,*
1952,10,109,*,A,*,5,Initialising phase,Potatoes,P,Majestic,*
1952,10,110,*,A,*,5,Initialising phase,Potatoes,P,Majestic,*
1952,10,111,*,G,*,5,Initialising phase,Permanent grass,G,*,*
1952,10,112,*,G,*,5,Initialising phase,Permanent grass,G,*,*
1952,10,113,*,Lu,*,5,Initialising phase,Potatoes,P,Majestic,*
1952,10,114,*,Lu,*,5,Initialising phase,Potatoes,P,Majestic,*
1952,10,115,*,L,*,5,Initialising phase,Potatoes,P,Majestic,*
1952,10,116,*,L,*,5,Initialising phase,Potatoes,P,Majestic,*
1952,10,117,*,R,*,5,Initialising phase,Reseeded grass/clover,R,Reseeded grass/clover seed mix,5
1952,10,118,*,R,*,5,Initialising phase,Reseeded grass/clover,R,Reseeded grass/clover seed mix,5
1952,10,119,*,Cg,*,5,Initialising phase,Potatoes,P,Majestic,*
1952,10,120,*,Cg,*,5,Initialising phase,Potatoes,P,Majestic,*
1952,11,121,*,A,*,5,Initialising phase,Potatoes,P,Majestic,*
1952,11,122,*,A,*,5,Initialising phase,Potatoes,P,Majestic,*
1952,11,123,*,Cg,*,5,Initialising phase,Potatoes,P,Majestic,*
1952,11,124,*,Cg,*,5,Initialising phase,Potatoes,P,Majestic,*
1952,11,125,*,R,*,5,Initialising phase,Reseeded grass/clover,R,Reseeded grass/clover seed mix,5
1952,11,126,*,R,*,5,Initialising phase,Reseeded grass/clover,R,Reseeded grass/clover seed mix,5
1952,11,127,*,L,*,5,Initialising phase,Potatoes,P,Majestic,*
1952,11,128,*,L,*,5,Initialising phase,Potatoes,P,Majestic,*
1952,11,129,*,G,*,5,Initialising phase,Permanent grass,G,*,*
1952,11,130,*,G,*,5,Initialising phase,Permanent grass,G,*,*
1952,11,131,*,Lu,*,5,Initialising phase,Potatoes,P,Majestic,*
1952,11,132,*,Lu,*,5,Initialising phase,Potatoes,P,Majestic,*
1952,12,133,*,Cg,*,2,2nd treatment crop,Cut grass/clover ley,Cg,Cut grass/clover ley seed mix,5
1952,12,134,*,Cg,*,2,2nd treatment crop,Cut grass/clover ley,Cg,Cut grass/clover ley seed mix,5
1952,12,135,*,G,*,2,2nd treatment crop,Permanent grass,G,*,*
1952,12,136,*,G,*,2,2nd treatment crop,Permanent grass,G,*,*
1952,12,137,*,A,*,2,2nd treatment crop,Potatoes,P,Majestic,*
1952,12,138,*,A,*,2,2nd treatment crop,Potatoes,P,Majestic,*
1952,12,139,*,R,*,2,2nd treatment crop,Reseeded grass/clover,R,Reseeded grass/clover seed mix,5
1952,12,140,*,R,*,2,2nd treatment crop,Reseeded grass/clover,R,Reseeded grass/clover seed mix,5
1952,12,141,*,Lu,*,2,2nd treatment crop,Lucerne,Lu,Du Puits,*
1952,12,142,*,Lu,*,2,2nd treatment crop,Lucerne,Lu,Du Puits,*
1952,12,143,*,L,*,2,2nd treatment crop,Grazed grass/clover ley,L,Grazed grass/clover ley seed mix,5
1952,12,144,*,L,*,2,2nd treatment crop,Grazed grass/clover ley,L,Grazed grass/clover ley seed mix,5
1953,1,1,*,G,*,2,2nd treatment crop,Permanent grass,G,*,*
1953,1,2,*,G,*,2,2nd treatment crop,Permanent grass,G,*,*
1953,1,3,*,Lu,*,2,2nd treatment crop,Lucerne,Lu,Du Puits,*
1953,1,4,*,Lu,*,2,2nd treatment crop,Lucerne,Lu,Du Puits,*
1953,1,5,*,R,*,2,2nd treatment crop,Reseeded grass/clover,R,Reseeded grass/clover seed mix,5
1953,1,6,*,R,*,2,2nd treatment crop,Reseeded grass/clover,R,Reseeded grass/clover seed mix,5
1953,1,7,*,Cg,*,2,2nd treatment crop,Cut grass/clover ley,Cg,Cut grass/clover ley seed mix,5
1953,1,8,*,Cg,*,2,2nd treatment crop,Cut grass/clover ley,Cg,Cut grass/clover ley seed mix,5
1953,1,9,*,A,*,2,2nd treatment crop,Potatoes,P,Majestic,*
1953,1,10,*,A,*,2,2nd treatment crop,Potatoes,P,Majestic,*
1953,1,11,*,L,*,2,2nd treatment crop,Grazed grass/clover ley,L,Grazed grass/clover ley seed mix,5
1953,1,12,*,L,*,2,2nd treatment crop,Grazed grass/clover ley,L,Grazed grass/clover ley seed mix,5
1953,2,13,*,R,*,5,2nd test crop,Reseeded grass/clover,R,Reseeded grass/clover seed mix,5
1953,2,14,*,R,*,5,2nd test crop,Reseeded grass/clover,R,Reseeded grass/clover seed mix,5
1953,2,15,*,L,*,5,2nd test crop,Potatoes,P,Majestic,*
1953,2,16,*,L,*,5,2nd test crop,Potatoes,P,Majestic,*
1953,2,17,*,Cg,*,5,2nd test crop,Potatoes,P,Majestic,*
1953,2,18,*,Cg,*,5,2nd test crop,Potatoes,P,Majestic,*
1953,2,19,*,A,*,5,2nd test crop,Potatoes,P,Majestic,*
1953,2,20,*,A,*,5,2nd test crop,Potatoes,P,Majestic,*
1953,2,21,*,Lu,*,5,2nd test crop,Potatoes,P,Majestic,*
1953,2,22,*,Lu,*,5,2nd test crop,Potatoes,P,Majestic,*
1953,2,23,*,G,*,5,2nd test crop,Permanent grass,G,*,*
1953,2,24,*,G,*,5,2nd test crop,Permanent grass,G,*,*
1953,3,25,*,L,*,5,2nd test crop,Potatoes,P,Majestic,*
1953,3,26,*,L,*,5,2nd test crop,Potatoes,P,Majestic,*
1953,3,27,*,A,*,5,2nd test crop,Potatoes,P,Majestic,*
1953,3,28,*,A,*,5,2nd test crop,Potatoes,P,Majestic,*
1953,3,29,*,Cg,*,5,2nd test crop,Potatoes,P,Majestic,*
1953,3,30,*,Cg,*,5,2nd test crop,Potatoes,P,Majestic,*
1953,3,31,*,R,*,5,2nd test crop,Reseeded grass/clover,R,Reseeded grass/clover seed mix,5
1953,3,32,*,R,*,5,2nd test crop,Reseeded grass/clover,R,Reseeded grass/clover seed mix,5
1953,3,33,*,G,*,5,2nd test crop,Permanent grass,G,*,*
1953,3,34,*,G,*,5,2nd test crop,Permanent grass,G,*,*
1953,3,35,*,Lu,*,5,2nd test crop,Potatoes,P,Majestic,*
1953,3,36,*,Lu,*,5,2nd test crop,Potatoes,P,Majestic,*
1953,4,37,*,Lu,*,2,2nd treatment crop,Lucerne,Lu,Du Puits,*
1953,4,38,*,Lu,*,2,2nd treatment crop,Lucerne,Lu,Du Puits,*
1953,4,39,*,R,*,2,2nd treatment crop,Reseeded grass/clover,R,Reseeded grass/clover seed mix,5
1953,4,40,*,R,*,2,2nd treatment crop,Reseeded grass/clover,R,Reseeded grass/clover seed mix,5
1953,4,41,*,A,*,2,2nd treatment crop,Potatoes,P,Majestic,*
1953,4,42,*,A,*,2,2nd treatment crop,Potatoes,P,Majestic,*
1953,4,43,*,Cg,*,2,2nd treatment crop,Cut grass/clover ley,Cg,Cut grass/clover ley seed mix,5
1953,4,44,*,Cg,*,2,2nd treatment crop,Cut grass/clover ley,Cg,Cut grass/clover ley seed mix,5
1953,4,45,*,L,*,2,2nd treatment crop,Grazed grass/clover ley,L,Grazed grass/clover ley seed mix,5
1953,4,46,*,L,*,2,2nd treatment crop,Grazed grass/clover ley,L,Grazed grass/clover ley seed mix,5
1953,4,47,*,G,*,2,2nd treatment crop,Permanent grass,G,*,*
1953,4,48,*,G,*,2,2nd treatment crop,Permanent grass,G,*,*
1953,5,49,*,Lu,*,4,1st test crop,Winter wheat,WW,Yeoman,*
1953,5,50,*,Lu,*,4,1st test crop,Winter wheat,WW,Yeoman,*
1953,5,51,*,L,*,4,1st test crop,Winter wheat,WW,Yeoman,*
1953,5,52,*,L,*,4,1st test crop,Winter wheat,WW,Yeoman,*
