plot,sub_plot,sub_sub_plot,year_of_1st_split,year_of_2nd_split,harvest_year,fertilizer_code,lime_factor_level,lime_rate,lime_date,fym_factor_level,fym_amount,fym_n,rape_cake_factor_level,rape_cake_n,n_factor_level,fertilizer_n_amount,p_factor_level,p_amount,k_factor_level,k_amount,na_factor_level,na_amount,mg_factor_level,mg_amount,sow_date,cultivar,area_ha,grain,straw,grain_%_n,note_id
8,b,ii,1882.000,1898.000,1908,N2PK(NaMg),L3,0.000,*,nil,0.000,0,nil,0,N2,46,P1,22,K1,25,(Na),0,(Mg),0,1908-03-24 00:00:00,Chevalier,0.025,0.409,0.695,*,"14,15"
8,b,ii,1882.000,1898.000,1909,PK(NaMg),L3,0.000,*,nil,0.000,0,nil,0,nil,0,P1,22,K1,25,(Na),0,(Mg),0,1909-04-12 00:00:00,Goldthorpe,0.025,1.022,2.005,*,*
8,b,ii,1882.000,1898.000,1910,N2PK(NaMg),L3,0.000,*,nil,0.000,0,nil,0,N2,46,P1,22,K1,25,(Na),0,(Mg),0,1910-03-22 00:00:00,Goldthorpe,0.025,0.531,0.660,*,*
8,b,ii,1882.000,1898.000,1911,PK(NaMg),L3,0.000,*,nil,0.000,0,nil,0,nil,0,P1,22,K1,25,(Na),0,(Mg),0,1911-04-10 00:00:00,Goldthorpe,0.025,0.314,0.511,*,*
8,b,ii,1882.000,1898.000,1912,N2PK(NaMg),L3,0.000,*,nil,0.000,0,nil,0,N2,46,P1,22,K1,25,(Na),0,(Mg),0,1912-04-09 00:00:00,Goldthorpe,0.025,1.306,2.217,*,*
8,b,ii,1882.000,1898.000,1913,PK(NaMg),L3,0.000,*,nil,0.000,0,nil,0,nil,0,P1,22,K1,25,(Na),0,(Mg),0,1913-03-31 00:00:00,Chevalier,0.025,1.749,1.972,*,*
8,b,ii,1882.000,1898.000,1914,N2PK(NaMg),L3,0.000,*,nil,0.000,0,nil,0,N2,46,P1,22,K1,25,(Na),0,(Mg),0,1914-04-04 00:00:00,Chevalier,0.025,1.135,1.594,*,*
8,b,ii,1882.000,1898.000,1915,PK(NaMg),L3,0.000,*,nil,0.000,0,nil,0,nil,0,P1,22,K1,25,(Na),0,(Mg),0,1915-03-31 00:00:00,Chevalier,0.025,0.873,1.255,*,*
8,b,ii,1882.000,1898.000,1916,N2PK(NaMg),L3,0.000,*,nil,0.000,0,nil,0,N2,46,P1,22,K1,25,(Na),0,(Mg),0,1916-04-13 00:00:00,Chevalier,0.025,0.629,1.224,*,*
8,b,ii,1882.000,1898.000,1917,PK(NaMg),L3,0.000,*,nil,0.000,0,nil,0,nil,0,P1,22,K1,25,(Na),0,(Mg),0,1917-04-23 00:00:00,Chevalier,0.025,1.180,1.508,*,*
8,b,ii,1882.000,1898.000,1918,N2PK(NaMg),L3,0.000,*,nil,0.000,0,nil,0,N2,46,P1,22,K1,25,(Na),0,(Mg),0,1918-03-26 00:00:00,Chevalier,0.025,0.649,0.873,*,*
8,b,ii,1882.000,1898.000,1919,PK(NaMg),L3,0.000,*,nil,0.000,0,nil,0,nil,0,P1,22,K1,25,(Na),0,(Mg),0,1919-04-19 00:00:00,Chevalier,0.025,0.768,0.750,*,*
8,b,ii,1882.000,1898.000,1920,N2PK(NaMg),L3,0.000,*,nil,0.000,0,nil,0,N2,46,P1,22,K1,25,(Na),0,(Mg),0,1920-04-07 00:00:00,Plumage ,0.025,0.602,0.748,*,*
8,b,ii,1882.000,1898.000,1921,PK(NaMg),L3,0.000,*,nil,0.000,0,nil,0,nil,0,P1,22,K1,25,(Na),0,(Mg),0,1921-04-21 00:00:00,Chevalier,0.025,0.486,1.112,*,*
8,b,ii,1882.000,1898.000,1922,N2PK(NaMg),L3,0.000,*,nil,0.000,0,nil,0,N2,46,P1,22,K1,25,(Na),0,(Mg),0,1922-04-18 00:00:00,Plumage Archer,0.025,0.917,1.713,*,*
8,b,ii,1882.000,1898.000,1923,PK(NaMg),L3,0.000,*,nil,0.000,0,nil,0,nil,0,P1,22,K1,25,(Na),0,(Mg),0,1923-04-05 00:00:00,Plumage Archer,0.025,0.376,1.104,*,*
8,b,ii,1882.000,1898.000,1924,N2PK(NaMg),L3,0.000,*,nil,0.000,0,nil,0,N2,46,P1,22,K1,25,(Na),0,(Mg),0,1924-03-10 00:00:00,Plumage Archer,0.025,0.382,0.802,*,*
8,b,ii,1882.000,1898.000,1925,PK(NaMg),L3,0.000,*,nil,0.000,0,nil,0,nil,0,P1,22,K1,25,(Na),0,(Mg),0,1925-04-17 00:00:00,Plumage Archer,0.025,0.450,0.771,*,*
8,b,ii,1882.000,1898.000,1926,N2PK(NaMg),L3,0.000,*,nil,0.000,0,nil,0,N2,46,P1,22,K1,25,(Na),0,(Mg),0,1926-04-09 00:00:00,Plumage Archer,0.025,0.617,1.412,*,*
9,a,*,1882.000,*,1877,N4*PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,N4*,92,P2,34,K3,90,Na,16,Mg,11,*,*,0.050,3.077,4.034,*,24
9,a,*,1882.000,*,1878,N4*PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,N4*,92,P2,34,K3,90,Na,16,Mg,11,06/03/1878,*,0.050,2.762,4.904,*,24
9,a,*,1882.000,*,1879,N4*PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,N4*,92,P2,34,K3,90,Na,16,Mg,11,18/03/1879,*,0.050,2.074,3.403,*,24
9,a,*,1882.000,*,1880,N4*PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,N4*,92,P2,34,K3,90,Na,16,Mg,11,20/03/1880,*,0.050,2.430,4.544,*,*
9,a,*,1882.000,*,1881,N4*PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,N4*,92,P2,34,K3,90,Na,16,Mg,11,11/04/1881,Chevalier,0.050,3.184,3.906,*,*
9,a,*,1882.000,*,1882,PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,nil,0,P2,34,K3,90,Na,16,Mg,11,25/03/1882,Chevalier,0.050,3.856,6.137,*,2
9,a,*,1882.000,*,1883,N4*PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,N4*,92,P2,34,K3,90,Na,16,Mg,11,31/03/1883,Oakshott's Golden Melon,0.050,3.502,6.261,*,2
9,a,*,1882.000,*,1884,PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,nil,0,P2,34,K3,90,Na,16,Mg,11,20/03/1884,Oakshott's Golden Melon,0.050,3.335,6.013,*,*
9,a,*,1882.000,*,1885,N4*PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,N4*,92,P2,34,K3,90,Na,16,Mg,11,28/03/1885,Oakshott's Golden Melon,0.050,3.912,4.976,2.140,*
9,a,*,1882.000,*,1886,PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,nil,0,P2,34,K3,90,Na,16,Mg,11,10/04/1886,Golden Melon,0.050,3.142,4.040,1.830,*
9,a,*,1882.000,*,1887,N4*PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,N4*,92,P2,34,K3,90,Na,16,Mg,11,22/03/1887,Golden Melon,0.050,3.190,4.107,2.230,*
9,a,*,1882.000,*,1888,PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,nil,0,P2,34,K3,90,Na,16,Mg,11,04/04/1888,*,0.050,2.746,3.764,2.050,*
9,a,*,1882.000,*,1889,N4*PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,N4*,92,P2,34,K3,90,Na,16,Mg,11,13/03/1889,Webb's Melon,0.050,2.200,4.191,1.920,*
9,a,*,1882.000,*,1890,PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,nil,0,P2,34,K3,90,Na,16,Mg,11,02/04/1890,Golden Melon,0.050,3.111,3.949,2.190,*
9,a,*,1882.000,*,1891,N4*PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,N4*,92,P2,34,K3,90,Na,16,Mg,11,26/03/1891,Golden Melon,0.050,2.754,4.859,2.350,*
9,a,*,1882.000,*,1892,PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,nil,0,P2,34,K3,90,Na,16,Mg,11,30/03/1892,Golden Melon,0.050,3.480,4.540,2.000,*
9,a,*,1882.000,*,1893,N4*PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,N4*,92,P2,34,K3,90,Na,16,Mg,11,23/03/1893,Golden Melon,0.050,1.634,1.888,*,*
9,a,*,1882.000,*,1894,PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,nil,0,P2,34,K3,90,Na,16,Mg,11,27/03/1894,Golden Melon,0.050,2.921,5.673,2.140,*
9,a,*,1882.000,*,1895,N4*PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,N4*,92,P2,34,K3,90,Na,16,Mg,11,01/04/1895,Golden Melon,0.050,1.880,2.114,*,*
9,a,*,1882.000,*,1896,PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,nil,0,P2,34,K3,90,Na,16,Mg,11,02/04/1896,Golden Melon,0.050,1.964,2.851,*,*
9,a,*,1882.000,*,1897,N4*PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,N4*,92,P2,34,K3,90,Na,16,Mg,11,10/04/1897,Golden Melon,0.050,2.218,3.067,2.320,*
9,a,*,1882.000,*,1898,PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,nil,0,P2,34,K3,90,Na,16,Mg,11,26/02/1898,Golden Melon,0.050,2.661,3.463,2.140,*
9,a,*,1882.000,*,1899,N4*PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,N4*,92,P2,34,K3,90,Na,16,Mg,11,17/03/1899,Archer's Stiff-Straw,0.050,3.415,3.463,2.200,*
9,a,*,1882.000,*,1900,PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,nil,0,P2,34,K3,90,Na,16,Mg,11,1900-03-28 00:00:00,Archer's Stiff-Straw,0.050,2.293,2.891,2.330,*
9,a,*,1882.000,*,1901,N4*PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,N4*,92,P2,34,K3,90,Na,16,Mg,11,1901-04-17 00:00:00,Standwell,0.050,2.044,2.124,2.700,*
9,a,*,1882.000,*,1902,PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,nil,0,P2,34,K3,90,Na,16,Mg,11,1902-03-22 00:00:00,Hallett's Pedigree,0.050,3.179,4.287,1.920,*
9,a,*,1882.000,*,1903,N4*PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,N4*,92,P2,34,K3,90,Na,16,Mg,11,1903-03-20 00:00:00,Standwell,0.050,2.479,3.381,1.660,*
9,a,*,1882.000,*,1904,PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,nil,0,P2,34,K3,90,Na,16,Mg,11,1904-03-24 00:00:00,Chevalier,0.050,2.301,3.151,2.140,*
9,a,*,1882.000,*,1905,N4*PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,N4*,92,P2,34,K3,90,Na,16,Mg,11,1905-03-10 00:00:00,Chevalier,0.050,2.070,2.668,2.380,*
9,a,*,1882.000,*,1906,PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,nil,0,P2,34,K3,90,Na,16,Mg,11,1906-04-04 00:00:00,Chevalier,0.050,3.706,5.313,2.130,*
9,a,*,1882.000,*,1907,N2*PK(NaMg),L0,0.000,*,nil,0.000,0,nil,0,N2*,46,P1,22,K1,25,(Na),0,(Mg),0,1907-03-20 00:00:00,Chevalier,0.050,2.619,3.281,1.540,*
9,a,*,1882.000,*,1908,PK(NaMg),L0,0.000,*,nil,0.000,0,nil,0,nil,0,P1,22,K1,25,(Na),0,(Mg),0,1908-03-24 00:00:00,Chevalier,0.050,1.326,1.353,1.860,*
9,a,*,1882.000,*,1909,N2*PK(NaMg),L0,0.000,*,nil,0.000,0,nil,0,N2*,46,P1,22,K1,25,(Na),0,(Mg),0,1909-04-12 00:00:00,Goldthorpe,0.050,2.045,4.571,1.780,*
9,a,*,1882.000,*,1910,PK(NaMg),L0,0.000,*,nil,0.000,0,nil,0,nil,0,P1,22,K1,25,(Na),0,(Mg),0,1910-03-22 00:00:00,Goldthorpe,0.050,2.000,2.409,1.470,*
9,a,*,1882.000,*,1911,N2*PK(NaMg),L0,0.000,*,nil,0.000,0,nil,0,N2*,46,P1,22,K1,25,(Na),0,(Mg),0,1911-04-10 00:00:00,Goldthorpe,0.050,0.386,1.085,2.460,*
9,a,*,1882.000,*,1912,PK(NaMg),L0,0.000,*,nil,0.000,0,nil,0,nil,0,P1,22,K1,25,(Na),0,(Mg),0,1912-04-09 00:00:00,Goldthorpe,0.050,1.272,2.671,1.780,*
9,a,*,1882.000,*,1913,N2*PK(NaMg),L0,0.000,*,nil,0.000,0,nil,0,N2*,46,P1,22,K1,25,(Na),0,(Mg),0,1913-03-31 00:00:00,Chevalier,0.050,1.811,1.972,1.720,*
9,a,*,1882.000,*,1914,PK(NaMg),L0,0.000,*,nil,0.000,0,nil,0,nil,0,P1,22,K1,25,(Na),0,(Mg),0,1914-04-04 00:00:00,Chevalier,0.050,1.195,2.336,2.170,*
9,a,*,1882.000,*,1915,N2*PK(NaMg),L0,0.000,*,nil,0.000,0,nil,0,N2*,46,P1,22,K1,25,(Na),0,(Mg),0,1915-03-31 00:00:00,Chevalier,0.050,0.780,2.009,2.040,*
9,a,*,1882.000,*,1916,PK(NaMg),L0,0.000,*,nil,0.000,0,nil,0,nil,0,P1,22,K1,25,(Na),0,(Mg),0,1916-04-13 00:00:00,Chevalier,0.050,1.814,3.227,1.760,*
9,a,*,1882.000,*,1917,N2*PK(NaMg),L0,0.000,*,nil,0.000,0,nil,0,N2*,46,P1,22,K1,25,(Na),0,(Mg),0,1917-04-23 00:00:00,Chevalier,0.050,1.501,1.827,1.900,*
9,a,*,1882.000,*,1918,PK(NaMg),L0,0.000,*,nil,0.000,0,nil,0,nil,0,P1,22,K1,25,(Na),0,(Mg),0,1918-03-26 00:00:00,Chevalier,0.050,1.601,1.743,1.670,*
9,a,*,1882.000,*,1919,N2*PK(NaMg),L0,0.000,*,nil,0.000,0,nil,0,N2*,46,P1,22,K1,25,(Na),0,(Mg),0,1919-04-19 00:00:00,Chevalier,0.050,1.388,1.625,2.010,*
9,a,*,1882.000,*,1920,PK(NaMg),L0,0.000,*,nil,0.000,0,nil,0,nil,0,P1,22,K1,25,(Na),0,(Mg),0,1920-04-07 00:00:00,Plumage ,0.050,1.170,1.776,1.630,*
9,a,*,1882.000,*,1921,N2*PK(NaMg),L0,0.000,*,nil,0.000,0,nil,0,N2*,46,P1,22,K1,25,(Na),0,(Mg),0,1921-04-21 00:00:00,Chevalier,0.050,0.722,1.269,2.510,*
9,a,*,1882.000,*,1922,PK(NaMg),L0,0.000,*,nil,0.000,0,nil,0,nil,0,P1,22,K1,25,(Na),0,(Mg),0,1922-04-18 00:00:00,Plumage Archer,0.050,1.877,2.454,1.800,*
9,a,*,1882.000,*,1923,N2*PK(NaMg),L0,0.000,*,nil,0.000,0,nil,0,N2*,46,P1,22,K1,25,(Na),0,(Mg),0,1923-04-05 00:00:00,Plumage Archer,0.050,0.768,2.031,2.040,*
9,a,*,1882.000,*,1924,PK(NaMg),L0,0.000,*,nil,0.000,0,nil,0,nil,0,P1,22,K1,25,(Na),0,(Mg),0,1924-03-10 00:00:00,Plumage Archer,0.050,0.497,0.905,1.860,*
9,a,*,1882.000,*,1925,N2*PK(NaMg),L0,0.000,*,nil,0.000,0,nil,0,N2*,46,P1,22,K1,25,(Na),0,(Mg),0,1925-04-17 00:00:00,Plumage Archer,0.050,0.689,1.533,2.500,*
9,a,*,1882.000,*,1926,PK(NaMg),L0,0.000,*,nil,0.000,0,nil,0,nil,0,P1,22,K1,25,(Na),0,(Mg),0,1926-04-09 00:00:00,Plumage Archer,0.050,1.378,1.995,1.950,*
9,b,*,1882.000,*,1877,N4*PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,N4*,92,P2,34,K3,90,Na,16,Mg,11,*,*,0.050,3.077,4.034,*,24
9,b,*,1882.000,*,1878,N4*PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,N4*,92,P2,34,K3,90,Na,16,Mg,11,06/03/1878,*,0.050,2.762,4.904,*,24
9,b,*,1882.000,*,1879,N4*PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,N4*,92,P2,34,K3,90,Na,16,Mg,11,18/03/1879,*,0.050,2.074,3.403,*,24
9,b,*,1882.000,*,1880,N4*PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,N4*,92,P2,34,K3,90,Na,16,Mg,11,20/03/1880,*,0.050,2.430,4.544,*,*
9,b,*,1882.000,*,1881,N4*PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,N4*,92,P2,34,K3,90,Na,16,Mg,11,11/04/1881,Chevalier,0.050,3.184,3.906,*,*
9,b,*,1882.000,*,1882,N4*PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,N4*,92,P2,34,K3,90,Na,16,Mg,11,25/03/1882,Chevalier,0.050,2.227,2.408,*,2
9,b,*,1882.000,*,1883,PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,nil,0,P2,34,K3,90,Na,16,Mg,11,31/03/1883,Oakshott's Golden Melon,0.050,2.181,2.779,*,2
9,b,*,1882.000,*,1884,N4*PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,N4*,92,P2,34,K3,90,Na,16,Mg,11,20/03/1884,Oakshott's Golden Melon,0.050,2.331,2.475,*,*
9,b,*,1882.000,*,1885,PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,nil,0,P2,34,K3,90,Na,16,Mg,11,28/03/1885,Oakshott's Golden Melon,0.050,2.029,1.920,2.090,*
9,b,*,1882.000,*,1886,N4*PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,N4*,92,P2,34,K3,90,Na,16,Mg,11,10/04/1886,Golden Melon,0.050,1.655,1.878,2.030,*
9,b,*,1882.000,*,1887,PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,nil,0,P2,34,K3,90,Na,16,Mg,11,22/03/1887,Golden Melon,0.050,1.585,1.595,1.810,*
9,b,*,1882.000,*,1888,N4*PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,N4*,92,P2,34,K3,90,Na,16,Mg,11,04/04/1888,*,0.050,1.691,1.775,1.820,*
9,b,*,1882.000,*,1889,PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,nil,0,P2,34,K3,90,Na,16,Mg,11,13/03/1889,Webb's Melon,0.050,1.075,1.121,1.690,*
9,b,*,1882.000,*,1890,N4*PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,N4*,92,P2,34,K3,90,Na,16,Mg,11,02/04/1890,Golden Melon,0.050,2.550,2.673,1.650,*
9,b,*,1882.000,*,1891,PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,nil,0,P2,34,K3,90,Na,16,Mg,11,26/03/1891,Golden Melon,0.050,2.066,2.454,1.810,*
9,b,*,1882.000,*,1892,N4*PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,N4*,92,P2,34,K3,90,Na,16,Mg,11,30/03/1892,Golden Melon,0.050,2.095,2.426,1.550,*
9,b,*,1882.000,*,1893,PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,nil,0,P2,34,K3,90,Na,16,Mg,11,23/03/1893,Golden Melon,0.050,1.305,1.504,*,*
9,b,*,1882.000,*,1894,N4*PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,N4*,92,P2,34,K3,90,Na,16,Mg,11,27/03/1894,Golden Melon,0.050,2.342,2.639,1.740,*
9,b,*,1882.000,*,1895,PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,nil,0,P2,34,K3,90,Na,16,Mg,11,01/04/1895,Golden Melon,0.050,1.305,1.650,*,*
9,b,*,1882.000,*,1896,N4*PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,N4*,92,P2,34,K3,90,Na,16,Mg,11,02/04/1896,Golden Melon,0.050,1.465,2.251,*,*
9,b,*,1882.000,*,1897,PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,nil,0,P2,34,K3,90,Na,16,Mg,11,10/04/1897,Golden Melon,0.050,1.182,1.549,1.720,*
9,b,*,1882.000,*,1898,N4*PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,N4*,92,P2,34,K3,90,Na,16,Mg,11,26/02/1898,Golden Melon,0.050,1.836,2.191,*,*
9,b,*,1882.000,*,1899,PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,nil,0,P2,34,K3,90,Na,16,Mg,11,17/03/1899,Archer's Stiff-Straw,0.050,1.739,1.602,1.710,*
9,b,*,1882.000,*,1900,N4*PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,N4*,92,P2,34,K3,90,Na,16,Mg,11,1900-03-28 00:00:00,Archer's Stiff-Straw,0.050,1.283,1.251,1.900,*
9,b,*,1882.000,*,1901,PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,nil,0,P2,34,K3,90,Na,16,Mg,11,1901-04-17 00:00:00,Standwell,0.050,1.415,1.441,2.020,*
9,b,*,1882.000,*,1902,N4*PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,N4*,92,P2,34,K3,90,Na,16,Mg,11,1902-03-22 00:00:00,Hallett's Pedigree,0.050,2.193,2.378,1.580,*
9,b,*,1882.000,*,1903,PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,nil,0,P2,34,K3,90,Na,16,Mg,11,1903-03-20 00:00:00,Standwell,0.050,0.804,1.062,1.540,*
9,b,*,1882.000,*,1904,N4*PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,N4*,92,P2,34,K3,90,Na,16,Mg,11,1904-03-24 00:00:00,Chevalier,0.050,0.863,0.925,1.750,*
9,b,*,1882.000,*,1905,PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,nil,0,P2,34,K3,90,Na,16,Mg,11,1905-03-10 00:00:00,Chevalier,0.050,1.144,1.412,2.070,*
9,b,*,1882.000,*,1906,N4*PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,N4*,92,P2,34,K3,90,Na,16,Mg,11,1906-04-04 00:00:00,Chevalier,0.050,2.021,2.308,1.590,*
9,b,*,1882.000,*,1907,PK(NaMg),L0,0.000,*,nil,0.000,0,nil,0,nil,0,P1,22,K1,25,(Na),0,(Mg),0,1907-03-20 00:00:00,Chevalier,0.050,1.718,1.788,1.520,*
9,b,*,1882.000,*,1908,N2*PK(NaMg),L0,0.000,*,nil,0.000,0,nil,0,N2*,46,P1,22,K1,25,(Na),0,(Mg),0,1908-03-24 00:00:00,Chevalier,0.050,0.610,0.784,1.880,*
9,b,*,1882.000,*,1909,PK(NaMg),L0,0.000,*,nil,0.000,0,nil,0,nil,0,P1,22,K1,25,(Na),0,(Mg),0,1909-04-12 00:00:00,Goldthorpe,0.050,1.336,1.950,1.570,*
9,b,*,1882.000,*,1910,N2*PK(NaMg),L0,0.000,*,nil,0.000,0,nil,0,N2*,46,P1,22,K1,25,(Na),0,(Mg),0,1910-03-22 00:00:00,Goldthorpe,0.050,0.959,0.780,1.480,*
9,b,*,1882.000,*,1911,PK(NaMg),L0,0.000,*,nil,0.000,0,nil,0,nil,0,P1,22,K1,25,(Na),0,(Mg),0,1911-04-10 00:00:00,Goldthorpe,0.050,0.244,0.379,2.250,*
9,b,*,1882.000,*,1912,N2*PK(NaMg),L0,0.000,*,nil,0.000,0,nil,0,N2*,46,P1,22,K1,25,(Na),0,(Mg),0,1912-04-09 00:00:00,Goldthorpe,0.050,1.155,2.145,1.710,*
9,b,*,1882.000,*,1913,PK(NaMg),L0,0.000,*,nil,0.000,0,nil,0,nil,0,P1,22,K1,25,(Na),0,(Mg),0,1913-03-31 00:00:00,Chevalier,0.050,1.163,1.393,1.810,*
9,b,*,1882.000,*,1914,N2*PK(NaMg),L0,0.000,*,nil,0.000,0,nil,0,N2*,46,P1,22,K1,25,(Na),0,(Mg),0,1914-04-04 00:00:00,Chevalier,0.050,0.808,1.340,1.900,*
9,b,*,1882.000,*,1915,PK(NaMg),L0,0.000,*,nil,0.000,0,nil,0,nil,0,P1,22,K1,25,(Na),0,(Mg),0,1915-03-31 00:00:00,Chevalier,0.050,0.919,1.280,1.680,*
9,b,*,1882.000,*,1916,N2*PK(NaMg),L0,0.000,*,nil,0.000,0,nil,0,N2*,46,P1,22,K1,25,(Na),0,(Mg),0,1916-04-13 00:00:00,Chevalier,0.050,1.032,1.649,1.630,*
9,b,*,1882.000,*,1917,PK(NaMg),L0,0.000,*,nil,0.000,0,nil,0,nil,0,P1,22,K1,25,(Na),0,(Mg),0,1917-04-23 00:00:00,Chevalier,0.050,0.899,1.125,1.670,*
9,b,*,1882.000,*,1918,N2*PK(NaMg),L0,0.000,*,nil,0.000,0,nil,0,N2*,46,P1,22,K1,25,(Na),0,(Mg),0,1918-03-26 00:00:00,Chevalier,0.050,1.042,1.048,1.510,*
9,b,*,1882.000,*,1919,PK(NaMg),L0,0.000,*,nil,0.000,0,nil,0,nil,0,P1,22,K1,25,(Na),0,(Mg),0,1919-04-19 00:00:00,Chevalier,0.050,0.753,0.917,1.860,*
9,b,*,1882.000,*,1920,N2*PK(NaMg),L0,0.000,*,nil,0.000,0,nil,0,N2*,46,P1,22,K1,25,(Na),0,(Mg),0,1920-04-07 00:00:00,Plumage ,0.050,0.854,1.415,1.700,*
9,b,*,1882.000,*,1921,PK(NaMg),L0,0.000,*,nil,0.000,0,nil,0,nil,0,P1,22,K1,25,(Na),0,(Mg),0,1921-04-21 00:00:00,Chevalier,0.050,0.752,1.115,2.370,*
9,b,*,1882.000,*,1922,N2*PK(NaMg),L0,0.000,*,nil,0.000,0,nil,0,N2*,46,P1,22,K1,25,(Na),0,(Mg),0,1922-04-18 00:00:00,Plumage Archer,0.050,1.522,1.809,1.700,*
9,b,*,1882.000,*,1923,PK(NaMg),L0,0.000,*,nil,0.000,0,nil,0,nil,0,P1,22,K1,25,(Na),0,(Mg),0,1923-04-05 00:00:00,Plumage Archer,0.050,0.350,1.130,2.290,*
9,b,*,1882.000,*,1924,N2*PK(NaMg),L0,0.000,*,nil,0.000,0,nil,0,N2*,46,P1,22,K1,25,(Na),0,(Mg),0,1924-03-10 00:00:00,Plumage Archer,0.050,0.333,0.602,*,*
9,b,*,1882.000,*,1925,PK(NaMg),L0,0.000,*,nil,0.000,0,nil,0,nil,0,P1,22,K1,25,(Na),0,(Mg),0,1925-04-17 00:00:00,Plumage Archer,0.050,0.621,1.079,2.260,*
9,b,*,1882.000,*,1926,N2*PK(NaMg),L0,0.000,*,nil,0.000,0,nil,0,N2*,46,P1,22,K1,25,(Na),0,(Mg),0,1926-04-09 00:00:00,Plumage Archer,0.050,0.640,1.666,1.950,*
10,a,*,1882.000,*,1877,FYM1,L0,0.000,*,FYM1,10.000,61,nil,0,nil,0,nil,0,nil,0,nil,0,nil,0,*,*,0.050,1.128,1.397,*,24
10,a,*,1882.000,*,1878,FYM1,L0,0.000,*,FYM1,10.000,61,nil,0,nil,0,nil,0,nil,0,nil,0,nil,0,06/03/1878,*,0.050,1.229,2.067,*,24
10,a,*,1882.000,*,1879,FYM1,L0,0.000,*,FYM1,10.000,61,nil,0,nil,0,nil,0,nil,0,nil,0,nil,0,18/03/1879,*,0.050,1.061,1.638,*,24
10,a,*,1882.000,*,1880,FYM1,L0,0.000,*,FYM1,10.000,61,nil,0,nil,0,nil,0,nil,0,nil,0,nil,0,20/03/1880,*,0.050,1.933,2.494,*,*
10,a,*,1882.000,*,1881,FYM1,L0,0.000,*,FYM1,10.000,61,nil,0,nil,0,nil,0,nil,0,nil,0,nil,0,11/04/1881,Chevalier,0.050,2.526,2.948,*,*
10,a,*,1882.000,*,1882,Nil,L0,0.000,*,nil,0.000,0,nil,0,nil,0,nil,0,nil,0,nil,0,nil,0,25/03/1882,Chevalier,0.050,2.344,2.439,*,3
