site,plot,block,sub-plot,harvest_year,liming_factor_level,lime_date,annual_lime ,cumulative_lime ,p_factor_level,p_rate_annual,p_rate_cumulative,k_factor_level,k_rate_annual,mg_factor_level,mg_rate_annual,mn_factor_level,mn_rate_annual,s_factor_level,s_rate_annual,n_basal_rate,k_basal_rate,mg_basal_rate,crop,variety,sow_date,harvest_date,yield,%_dry_matter,note
Rothamsted,25,2,251,1991,L,*,0.000,15.000,(P)P3,0.000,745.000,-,*,-,*,-,*,S,30.000,271,32,26,winter oilseed rape,libravo,1990-08-31,1991-08-07,1.810,90.000,0
Rothamsted,25,2,252,1991,L,*,0.000,15.000,(P)P3,0.000,745.000,-,*,-,*,-,*,0,0.000,271,32,26,winter oilseed rape,libravo,1990-08-31,1991-08-07,0.720,90.000,0
Rothamsted,26,2,261,1991,0,*,0.000,0.000,(0)P0,0.000,0.000,-,*,-,*,-,*,S,30.000,271,32,26,winter oilseed rape,libravo,1990-08-31,1991-08-07,0.440,90.000,0
Rothamsted,26,2,262,1991,0,*,0.000,0.000,(0)P0,0.000,0.000,-,*,-,*,-,*,0,0.000,271,32,26,winter oilseed rape,libravo,1990-08-31,1991-08-07,0.000,90.000,0
Rothamsted,27,2,271,1991,H,*,0.000,52.500,(0)P1,0.000,100.000,-,*,-,*,-,*,S,30.000,271,32,26,winter oilseed rape,libravo,1990-08-31,1991-08-07,2.720,90.000,0
Rothamsted,27,2,272,1991,H,*,0.000,52.500,(0)P1,0.000,100.000,-,*,-,*,-,*,0,0.000,271,32,26,winter oilseed rape,libravo,1990-08-31,1991-08-07,0.750,90.000,0
Rothamsted,28,2,281,1991,H,*,0.000,52.500,(P)P3,0.000,745.000,-,*,-,*,-,*,0,0.000,271,32,26,winter oilseed rape,libravo,1990-08-31,1991-08-07,2.480,90.000,0
Rothamsted,28,2,282,1991,H,*,0.000,52.500,(P)P3,0.000,745.000,-,*,-,*,-,*,S,30.000,271,32,26,winter oilseed rape,libravo,1990-08-31,1991-08-07,1.870,90.000,0
Rothamsted,29,2,291,1991,0,*,0.000,0.000,(0)P1,0.000,100.000,-,*,-,*,-,*,S,30.000,271,32,26,winter oilseed rape,libravo,1990-08-31,1991-08-07,2.690,90.000,0
Rothamsted,29,2,292,1991,0,*,0.000,0.000,(0)P1,0.000,100.000,-,*,-,*,-,*,0,0.000,271,32,26,winter oilseed rape,libravo,1990-08-31,1991-08-07,2.110,90.000,0
Rothamsted,30,2,301,1991,L,*,0.000,15.000,(0)P0,0.000,0.000,-,*,-,*,-,*,0,0.000,271,32,26,winter oilseed rape,libravo,1990-08-31,1991-08-07,2.950,90.000,0
Rothamsted,30,2,302,1991,L,*,0.000,15.000,(0)P0,0.000,0.000,-,*,-,*,-,*,S,30.000,271,32,26,winter oilseed rape,libravo,1990-08-31,1991-08-07,0.210,90.000,0
Rothamsted,31,2,311,1991,H,*,0.000,52.500,(P)P2,0.000,595.000,-,*,-,*,-,*,0,0.000,271,32,26,winter oilseed rape,libravo,1990-08-31,1991-08-07,2.120,90.000,0
Rothamsted,31,2,312,1991,H,*,0.000,52.500,(P)P2,0.000,595.000,-,*,-,*,-,*,S,30.000,271,32,26,winter oilseed rape,libravo,1990-08-31,1991-08-07,3.740,90.000,0
Rothamsted,32,2,321,1991,H,*,0.000,52.500,(0)P0,0.000,0.000,-,*,-,*,-,*,0,0.000,271,32,26,winter oilseed rape,libravo,1990-08-31,1991-08-07,3.510,90.000,0
Rothamsted,32,2,322,1991,H,*,0.000,52.500,(0)P0,0.000,0.000,-,*,-,*,-,*,S,30.000,271,32,26,winter oilseed rape,libravo,1990-08-31,1991-08-07,3.930,90.000,0
Rothamsted,1,1,11,1992,0,*,0.000,0.000,(P)P2,0.000,595.000,-,*,-,*,-,*,0,0.000,126,32,26,winter oilseed rape,libravo,1991-09-05,*,*,*,2
Rothamsted,1,1,12,1992,0,*,0.000,0.000,(P)P2,0.000,595.000,-,*,-,*,-,*,S,30.000,126,32,26,winter oilseed rape,libravo,1991-09-05,*,*,*,2
Rothamsted,2,1,21,1992,0,*,0.000,0.000,(0)P1,0.000,100.000,-,*,-,*,-,*,0,0.000,126,32,26,winter oilseed rape,libravo,1991-09-05,*,*,*,2
Rothamsted,2,1,22,1992,0,*,0.000,0.000,(0)P1,0.000,100.000,-,*,-,*,-,*,S,30.000,126,32,26,winter oilseed rape,libravo,1991-09-05,*,*,*,2
Rothamsted,3,1,31,1992,H,*,0.000,52.500,(0)P0,0.000,0.000,-,*,-,*,-,*,0,0.000,126,32,26,winter oilseed rape,libravo,1991-09-05,*,*,*,2
Rothamsted,3,1,32,1992,H,*,0.000,52.500,(0)P0,0.000,0.000,-,*,-,*,-,*,S,30.000,126,32,26,winter oilseed rape,libravo,1991-09-05,*,*,*,2
Rothamsted,4,1,41,1992,L,*,0.000,15.000,(P)P2,0.000,595.000,-,*,-,*,-,*,0,0.000,126,32,26,winter oilseed rape,libravo,1991-09-05,*,*,*,2
Rothamsted,4,1,42,1992,L,*,0.000,15.000,(P)P2,0.000,595.000,-,*,-,*,-,*,S,30.000,126,32,26,winter oilseed rape,libravo,1991-09-05,*,*,*,2
Rothamsted,5,1,51,1992,0,*,0.000,0.000,(P)P3,0.000,745.000,-,*,-,*,-,*,S,30.000,126,32,26,winter oilseed rape,libravo,1991-09-05,*,*,*,2
Rothamsted,5,1,52,1992,0,*,0.000,0.000,(P)P3,0.000,745.000,-,*,-,*,-,*,0,0.000,126,32,26,winter oilseed rape,libravo,1991-09-05,*,*,*,2
Rothamsted,6,1,61,1992,M,*,0.000,24.500,(0)P0,0.000,0.000,-,*,-,*,-,*,S,30.000,126,32,26,winter oilseed rape,libravo,1991-09-05,*,*,*,2
Rothamsted,6,1,62,1992,M,*,0.000,24.500,(0)P0,0.000,0.000,-,*,-,*,-,*,0,0.000,126,32,26,winter oilseed rape,libravo,1991-09-05,*,*,*,2
Rothamsted,7,1,71,1992,L,*,0.000,15.000,(0)P0,0.000,0.000,-,*,-,*,-,*,S,30.000,126,32,26,winter oilseed rape,libravo,1991-09-05,*,*,*,2
Rothamsted,7,1,72,1992,L,*,0.000,15.000,(0)P0,0.000,0.000,-,*,-,*,-,*,0,0.000,126,32,26,winter oilseed rape,libravo,1991-09-05,*,*,*,2
Rothamsted,8,1,81,1992,H,*,0.000,52.500,(P)P2,0.000,595.000,-,*,-,*,-,*,0,0.000,126,32,26,winter oilseed rape,libravo,1991-09-05,*,*,*,2
Rothamsted,8,1,82,1992,H,*,0.000,52.500,(P)P2,0.000,595.000,-,*,-,*,-,*,S,30.000,126,32,26,winter oilseed rape,libravo,1991-09-05,*,*,*,2
Rothamsted,9,1,91,1992,M,*,0.000,24.500,(0)P1,0.000,100.000,-,*,-,*,-,*,S,30.000,126,32,26,winter oilseed rape,libravo,1991-09-05,*,*,*,2
Rothamsted,9,1,92,1992,M,*,0.000,24.500,(0)P1,0.000,100.000,-,*,-,*,-,*,0,0.000,126,32,26,winter oilseed rape,libravo,1991-09-05,*,*,*,2
Rothamsted,10,1,101,1992,0,*,0.000,0.000,(0)P0,0.000,0.000,-,*,-,*,-,*,S,30.000,126,32,26,winter oilseed rape,libravo,1991-09-05,*,*,*,2
Rothamsted,10,1,102,1992,0,*,0.000,0.000,(0)P0,0.000,0.000,-,*,-,*,-,*,0,0.000,126,32,26,winter oilseed rape,libravo,1991-09-05,*,*,*,2
Rothamsted,11,1,111,1992,L,*,0.000,15.000,(P)P3,0.000,745.000,-,*,-,*,-,*,0,0.000,126,32,26,winter oilseed rape,libravo,1991-09-05,*,*,*,2
Rothamsted,11,1,112,1992,L,*,0.000,15.000,(P)P3,0.000,745.000,-,*,-,*,-,*,S,30.000,126,32,26,winter oilseed rape,libravo,1991-09-05,*,*,*,2
Rothamsted,12,1,121,1992,L,*,0.000,15.000,(0)P1,0.000,100.000,-,*,-,*,-,*,S,30.000,126,32,26,winter oilseed rape,libravo,1991-09-05,*,*,*,2
Rothamsted,12,1,122,1992,L,*,0.000,15.000,(0)P1,0.000,100.000,-,*,-,*,-,*,0,0.000,126,32,26,winter oilseed rape,libravo,1991-09-05,*,*,*,2
Rothamsted,13,1,131,1992,M,*,0.000,24.500,(P)P3,0.000,745.000,-,*,-,*,-,*,S,30.000,126,32,26,winter oilseed rape,libravo,1991-09-05,*,*,*,2
Rothamsted,13,1,132,1992,M,*,0.000,24.500,(P)P3,0.000,745.000,-,*,-,*,-,*,0,0.000,126,32,26,winter oilseed rape,libravo,1991-09-05,*,*,*,2
Rothamsted,14,1,141,1992,H,*,0.000,52.500,(0)P1,0.000,100.000,-,*,-,*,-,*,0,0.000,126,32,26,winter oilseed rape,libravo,1991-09-05,*,*,*,2
Rothamsted,14,1,142,1992,H,*,0.000,52.500,(0)P1,0.000,100.000,-,*,-,*,-,*,S,30.000,126,32,26,winter oilseed rape,libravo,1991-09-05,*,*,*,2
Rothamsted,15,1,151,1992,H,*,0.000,52.500,(P)P3,0.000,745.000,-,*,-,*,-,*,0,0.000,126,32,26,winter oilseed rape,libravo,1991-09-05,*,*,*,2
Rothamsted,15,1,152,1992,H,*,0.000,52.500,(P)P3,0.000,745.000,-,*,-,*,-,*,S,30.000,126,32,26,winter oilseed rape,libravo,1991-09-05,*,*,*,2
Rothamsted,16,1,161,1992,M,*,0.000,24.500,(P)P2,0.000,595.000,-,*,-,*,-,*,S,30.000,126,32,26,winter oilseed rape,libravo,1991-09-05,*,*,*,2
Rothamsted,16,1,162,1992,M,*,0.000,24.500,(P)P2,0.000,595.000,-,*,-,*,-,*,0,0.000,126,32,26,winter oilseed rape,libravo,1991-09-05,*,*,*,2
Rothamsted,17,2,171,1992,M,*,0.000,24.500,(0)P1,0.000,100.000,-,*,-,*,-,*,S,30.000,126,32,26,winter oilseed rape,libravo,1991-09-05,*,*,*,2
Rothamsted,17,2,172,1992,M,*,0.000,24.500,(0)P1,0.000,100.000,-,*,-,*,-,*,0,0.000,126,32,26,winter oilseed rape,libravo,1991-09-05,*,*,*,2
Rothamsted,18,2,181,1992,M,*,0.000,24.500,(P)P3,0.000,745.000,-,*,-,*,-,*,0,0.000,126,32,26,winter oilseed rape,libravo,1991-09-05,*,*,*,2
Rothamsted,18,2,182,1992,M,*,0.000,24.500,(P)P3,0.000,745.000,-,*,-,*,-,*,S,30.000,126,32,26,winter oilseed rape,libravo,1991-09-05,*,*,*,2
Rothamsted,19,2,191,1992,M,*,0.000,24.500,(0)P0,0.000,0.000,-,*,-,*,-,*,S,30.000,126,32,26,winter oilseed rape,libravo,1991-09-05,*,*,*,2
Rothamsted,19,2,192,1992,M,*,0.000,24.500,(0)P0,0.000,0.000,-,*,-,*,-,*,0,0.000,126,32,26,winter oilseed rape,libravo,1991-09-05,*,*,*,2
Rothamsted,20,2,201,1992,0,*,0.000,0.000,(P)P2,0.000,595.000,-,*,-,*,-,*,0,0.000,126,32,26,winter oilseed rape,libravo,1991-09-05,*,*,*,2
Rothamsted,20,2,202,1992,0,*,0.000,0.000,(P)P2,0.000,595.000,-,*,-,*,-,*,S,30.000,126,32,26,winter oilseed rape,libravo,1991-09-05,*,*,*,2
Rothamsted,21,2,211,1992,M,*,0.000,24.500,(P)P2,0.000,595.000,-,*,-,*,-,*,S,30.000,126,32,26,winter oilseed rape,libravo,1991-09-05,*,*,*,2
Rothamsted,21,2,212,1992,M,*,0.000,24.500,(P)P2,0.000,595.000,-,*,-,*,-,*,0,0.000,126,32,26,winter oilseed rape,libravo,1991-09-05,*,*,*,2
Rothamsted,22,2,221,1992,L,*,0.000,15.000,(0)P1,0.000,100.000,-,*,-,*,-,*,S,30.000,126,32,26,winter oilseed rape,libravo,1991-09-05,*,*,*,2
Rothamsted,22,2,222,1992,L,*,0.000,15.000,(0)P1,0.000,100.000,-,*,-,*,-,*,0,0.000,126,32,26,winter oilseed rape,libravo,1991-09-05,*,*,*,2
Rothamsted,23,2,231,1992,0,*,0.000,0.000,(P)P3,0.000,745.000,-,*,-,*,-,*,S,30.000,126,32,26,winter oilseed rape,libravo,1991-09-05,*,*,*,2
Rothamsted,23,2,232,1992,0,*,0.000,0.000,(P)P3,0.000,745.000,-,*,-,*,-,*,0,0.000,126,32,26,winter oilseed rape,libravo,1991-09-05,*,*,*,2
Rothamsted,24,2,241,1992,L,*,0.000,15.000,(P)P2,0.000,595.000,-,*,-,*,-,*,0,0.000,126,32,26,winter oilseed rape,libravo,1991-09-05,*,*,*,2
Rothamsted,24,2,242,1992,L,*,0.000,15.000,(P)P2,0.000,595.000,-,*,-,*,-,*,S,30.000,126,32,26,winter oilseed rape,libravo,1991-09-05,*,*,*,2
Rothamsted,25,2,251,1992,L,*,0.000,15.000,(P)P3,0.000,745.000,-,*,-,*,-,*,S,30.000,126,32,26,winter oilseed rape,libravo,1991-09-05,*,*,*,2
Rothamsted,25,2,252,1992,L,*,0.000,15.000,(P)P3,0.000,745.000,-,*,-,*,-,*,0,0.000,126,32,26,winter oilseed rape,libravo,1991-09-05,*,*,*,2
Rothamsted,26,2,261,1992,0,*,0.000,0.000,(0)P0,0.000,0.000,-,*,-,*,-,*,S,30.000,126,32,26,winter oilseed rape,libravo,1991-09-05,*,*,*,2
Rothamsted,26,2,262,1992,0,*,0.000,0.000,(0)P0,0.000,0.000,-,*,-,*,-,*,0,0.000,126,32,26,winter oilseed rape,libravo,1991-09-05,*,*,*,2
Rothamsted,27,2,271,1992,H,*,0.000,52.500,(0)P1,0.000,100.000,-,*,-,*,-,*,S,30.000,126,32,26,winter oilseed rape,libravo,1991-09-05,*,*,*,2
Rothamsted,27,2,272,1992,H,*,0.000,52.500,(0)P1,0.000,100.000,-,*,-,*,-,*,0,0.000,126,32,26,winter oilseed rape,libravo,1991-09-05,*,*,*,2
Rothamsted,28,2,281,1992,H,*,0.000,52.500,(P)P3,0.000,745.000,-,*,-,*,-,*,0,0.000,126,32,26,winter oilseed rape,libravo,1991-09-05,*,*,*,2
Rothamsted,28,2,282,1992,H,*,0.000,52.500,(P)P3,0.000,745.000,-,*,-,*,-,*,S,30.000,126,32,26,winter oilseed rape,libravo,1991-09-05,*,*,*,2
Rothamsted,29,2,291,1992,0,*,0.000,0.000,(0)P1,0.000,100.000,-,*,-,*,-,*,S,30.000,126,32,26,winter oilseed rape,libravo,1991-09-05,*,*,*,2
Rothamsted,29,2,292,1992,0,*,0.000,0.000,(0)P1,0.000,100.000,-,*,-,*,-,*,0,0.000,126,32,26,winter oilseed rape,libravo,1991-09-05,*,*,*,2
Rothamsted,30,2,301,1992,L,*,0.000,15.000,(0)P0,0.000,0.000,-,*,-,*,-,*,0,0.000,126,32,26,winter oilseed rape,libravo,1991-09-05,*,*,*,2
Rothamsted,30,2,302,1992,L,*,0.000,15.000,(0)P0,0.000,0.000,-,*,-,*,-,*,S,30.000,126,32,26,winter oilseed rape,libravo,1991-09-05,*,*,*,2
Rothamsted,31,2,311,1992,H,*,0.000,52.500,(P)P2,0.000,595.000,-,*,-,*,-,*,0,0.000,126,32,26,winter oilseed rape,libravo,1991-09-05,*,*,*,2
Rothamsted,31,2,312,1992,H,*,0.000,52.500,(P)P2,0.000,595.000,-,*,-,*,-,*,S,30.000,126,32,26,winter oilseed rape,libravo,1991-09-05,*,*,*,2
Rothamsted,32,2,321,1992,H,*,0.000,52.500,(0)P0,0.000,0.000,-,*,-,*,-,*,0,0.000,126,32,26,winter oilseed rape,libravo,1991-09-05,*,*,*,2
Rothamsted,32,2,322,1992,H,*,0.000,52.500,(0)P0,0.000,0.000,-,*,-,*,-,*,S,30.000,126,32,26,winter oilseed rape,libravo,1991-09-05,*,*,*,2
Rothamsted,1,1,11,1993,0,*,0.000,0.000,(P)P2,0.000,595.000,-,*,-,*,-,*,0,0.000,0,0,0,winter lupins,ch304 70,1992-10-07,1993-10-10,0.050,90.000,0
Rothamsted,1,1,12,1993,0,*,0.000,0.000,(P)P2,0.000,595.000,-,*,-,*,-,*,S,30.000,0,0,0,winter lupins,ch304 70,1992-10-07,1993-10-10,0.370,90.000,0
Rothamsted,2,1,21,1993,0,*,0.000,0.000,(0)P1,0.000,100.000,-,*,-,*,-,*,0,0.000,0,0,0,winter lupins,ch304 70,1992-10-07,1993-10-10,0.000,90.000,0
Rothamsted,2,1,22,1993,0,*,0.000,0.000,(0)P1,0.000,100.000,-,*,-,*,-,*,S,30.000,0,0,0,winter lupins,ch304 70,1992-10-07,1993-10-10,0.000,90.000,0
Rothamsted,3,1,31,1993,H,*,0.000,52.500,(0)P0,0.000,0.000,-,*,-,*,-,*,0,0.000,0,0,0,winter lupins,ch304 70,1992-10-07,1993-10-10,1.020,90.000,0
Rothamsted,3,1,32,1993,H,*,0.000,52.500,(0)P0,0.000,0.000,-,*,-,*,-,*,S,30.000,0,0,0,winter lupins,ch304 70,1992-10-07,1993-10-10,1.130,90.000,0
Rothamsted,4,1,41,1993,L,*,0.000,15.000,(P)P2,0.000,595.000,-,*,-,*,-,*,0,0.000,0,0,0,winter lupins,ch304 70,1992-10-07,1993-10-10,1.920,90.000,0
Rothamsted,4,1,42,1993,L,*,0.000,15.000,(P)P2,0.000,595.000,-,*,-,*,-,*,S,30.000,0,0,0,winter lupins,ch304 70,1992-10-07,1993-10-10,2.730,90.000,0
Rothamsted,5,1,51,1993,0,*,0.000,0.000,(P)P3,0.000,745.000,-,*,-,*,-,*,S,30.000,0,0,0,winter lupins,ch304 70,1992-10-07,1993-10-10,0.000,90.000,0
Rothamsted,5,1,52,1993,0,*,0.000,0.000,(P)P3,0.000,745.000,-,*,-,*,-,*,0,0.000,0,0,0,winter lupins,ch304 70,1992-10-07,1993-10-10,0.000,90.000,0
Rothamsted,6,1,61,1993,M,*,0.000,24.500,(0)P0,0.000,0.000,-,*,-,*,-,*,S,30.000,0,0,0,winter lupins,ch304 70,1992-10-07,1993-10-10,1.850,90.000,0
Rothamsted,6,1,62,1993,M,*,0.000,24.500,(0)P0,0.000,0.000,-,*,-,*,-,*,0,0.000,0,0,0,winter lupins,ch304 70,1992-10-07,1993-10-10,1.330,90.000,0
Rothamsted,7,1,71,1993,L,*,0.000,15.000,(0)P0,0.000,0.000,-,*,-,*,-,*,S,30.000,0,0,0,winter lupins,ch304 70,1992-10-07,1993-10-10,2.590,90.000,0
Rothamsted,7,1,72,1993,L,*,0.000,15.000,(0)P0,0.000,0.000,-,*,-,*,-,*,0,0.000,0,0,0,winter lupins,ch304 70,1992-10-07,1993-10-10,1.770,90.000,0
Rothamsted,8,1,81,1993,H,*,0.000,52.500,(P)P2,0.000,595.000,-,*,-,*,-,*,0,0.000,0,0,0,winter lupins,ch304 70,1992-10-07,1993-10-10,1.190,90.000,0
Rothamsted,8,1,82,1993,H,*,0.000,52.500,(P)P2,0.000,595.000,-,*,-,*,-,*,S,30.000,0,0,0,winter lupins,ch304 70,1992-10-07,1993-10-10,1.600,90.000,0
Rothamsted,9,1,91,1993,M,*,0.000,24.500,(0)P1,0.000,100.000,-,*,-,*,-,*,S,30.000,0,0,0,winter lupins,ch304 70,1992-10-07,1993-10-10,1.880,90.000,0
Rothamsted,9,1,92,1993,M,*,0.000,24.500,(0)P1,0.000,100.000,-,*,-,*,-,*,0,0.000,0,0,0,winter lupins,ch304 70,1992-10-07,1993-10-10,1.030,90.000,0
Rothamsted,10,1,101,1993,0,*,0.000,0.000,(0)P0,0.000,0.000,-,*,-,*,-,*,S,30.000,0,0,0,winter lupins,ch304 70,1992-10-07,1993-10-10,0.000,90.000,0
Rothamsted,10,1,102,1993,0,*,0.000,0.000,(0)P0,0.000,0.000,-,*,-,*,-,*,0,0.000,0,0,0,winter lupins,ch304 70,1992-10-07,1993-10-10,0.000,90.000,0
Rothamsted,11,1,111,1993,L,*,0.000,15.000,(P)P3,0.000,745.000,-,*,-,*,-,*,0,0.000,0,0,0,winter lupins,ch304 70,1992-10-07,1993-10-10,1.700,90.000,0
Rothamsted,11,1,112,1993,L,*,0.000,15.000,(P)P3,0.000,745.000,-,*,-,*,-,*,S,30.000,0,0,0,winter lupins,ch304 70,1992-10-07,1993-10-10,1.770,90.000,0
Rothamsted,12,1,121,1993,L,*,0.000,15.000,(0)P1,0.000,100.000,-,*,-,*,-,*,S,30.000,0,0,0,winter lupins,ch304 70,1992-10-07,1993-10-10,2.540,90.000,0
Rothamsted,12,1,122,1993,L,*,0.000,15.000,(0)P1,0.000,100.000,-,*,-,*,-,*,0,0.000,0,0,0,winter lupins,ch304 70,1992-10-07,1993-10-10,2.600,90.000,0
Rothamsted,13,1,131,1993,M,*,0.000,24.500,(P)P3,0.000,745.000,-,*,-,*,-,*,S,30.000,0,0,0,winter lupins,ch304 70,1992-10-07,1993-10-10,1.580,90.000,0
Rothamsted,13,1,132,1993,M,*,0.000,24.500,(P)P3,0.000,745.000,-,*,-,*,-,*,0,0.000,0,0,0,winter lupins,ch304 70,1992-10-07,1993-10-10,1.530,90.000,0
Rothamsted,14,1,141,1993,H,*,0.000,52.500,(0)P1,0.000,100.000,-,*,-,*,-,*,0,0.000,0,0,0,winter lupins,ch304 70,1992-10-07,1993-10-10,1.310,90.000,0
Rothamsted,14,1,142,1993,H,*,0.000,52.500,(0)P1,0.000,100.000,-,*,-,*,-,*,S,30.000,0,0,0,winter lupins,ch304 70,1992-10-07,1993-10-10,1.560,90.000,0
Rothamsted,15,1,151,1993,H,*,0.000,52.500,(P)P3,0.000,745.000,-,*,-,*,-,*,0,0.000,0,0,0,winter lupins,ch304 70,1992-10-07,1993-10-10,0.960,90.000,0
Rothamsted,15,1,152,1993,H,*,0.000,52.500,(P)P3,0.000,745.000,-,*,-,*,-,*,S,30.000,0,0,0,winter lupins,ch304 70,1992-10-07,1993-10-10,1.100,90.000,0
Rothamsted,16,1,161,1993,M,*,0.000,24.500,(P)P2,0.000,595.000,-,*,-,*,-,*,S,30.000,0,0,0,winter lupins,ch304 70,1992-10-07,1993-10-10,1.860,90.000,0
Rothamsted,16,1,162,1993,M,*,0.000,24.500,(P)P2,0.000,595.000,-,*,-,*,-,*,0,0.000,0,0,0,winter lupins,ch304 70,1992-10-07,1993-10-10,1.470,90.000,0
Rothamsted,17,2,171,1993,M,*,0.000,24.500,(0)P1,0.000,100.000,-,*,-,*,-,*,S,30.000,0,0,0,winter lupins,ch304 70,1992-10-07,1993-10-10,0.310,90.000,0
Rothamsted,17,2,172,1993,M,*,0.000,24.500,(0)P1,0.000,100.000,-,*,-,*,-,*,0,0.000,0,0,0,winter lupins,ch304 70,1992-10-07,1993-10-10,1.280,90.000,0
Rothamsted,18,2,181,1993,M,*,0.000,24.500,(P)P3,0.000,745.000,-,*,-,*,-,*,0,0.000,0,0,0,winter lupins,ch304 70,1992-10-07,1993-10-10,1.310,90.000,0
Rothamsted,18,2,182,1993,M,*,0.000,24.500,(P)P3,0.000,745.000,-,*,-,*,-,*,S,30.000,0,0,0,winter lupins,ch304 70,1992-10-07,1993-10-10,1.430,90.000,0
Rothamsted,19,2,191,1993,M,*,0.000,24.500,(0)P0,0.000,0.000,-,*,-,*,-,*,S,30.000,0,0,0,winter lupins,ch304 70,1992-10-07,1993-10-10,2.210,90.000,0
Rothamsted,19,2,192,1993,M,*,0.000,24.500,(0)P0,0.000,0.000,-,*,-,*,-,*,0,0.000,0,0,0,winter lupins,ch304 70,1992-10-07,1993-10-10,1.910,90.000,0
Rothamsted,20,2,201,1993,0,*,0.000,0.000,(P)P2,0.000,595.000,-,*,-,*,-,*,0,0.000,0,0,0,winter lupins,ch304 70,1992-10-07,1993-10-10,0.850,90.000,0
Rothamsted,20,2,202,1993,0,*,0.000,0.000,(P)P2,0.000,595.000,-,*,-,*,-,*,S,30.000,0,0,0,winter lupins,ch304 70,1992-10-07,1993-10-10,1.680,90.000,0
Rothamsted,21,2,211,1993,M,*,0.000,24.500,(P)P2,0.000,595.000,-,*,-,*,-,*,S,30.000,0,0,0,winter lupins,ch304 70,1992-10-07,1993-10-10,1.690,90.000,0
Rothamsted,21,2,212,1993,M,*,0.000,24.500,(P)P2,0.000,595.000,-,*,-,*,-,*,0,0.000,0,0,0,winter lupins,ch304 70,1992-10-07,1993-10-10,1.650,90.000,0
Rothamsted,22,2,221,1993,L,*,0.000,15.000,(0)P1,0.000,100.000,-,*,-,*,-,*,S,30.000,0,0,0,winter lupins,ch304 70,1992-10-07,1993-10-10,2.060,90.000,0
Rothamsted,22,2,222,1993,L,*,0.000,15.000,(0)P1,0.000,100.000,-,*,-,*,-,*,0,0.000,0,0,0,winter lupins,ch304 70,1992-10-07,1993-10-10,1.740,90.000,0
Rothamsted,23,2,231,1993,0,*,0.000,0.000,(P)P3,0.000,745.000,-,*,-,*,-,*,S,30.000,0,0,0,winter lupins,ch304 70,1992-10-07,1993-10-10,1.360,90.000,0
Rothamsted,23,2,232,1993,0,*,0.000,0.000,(P)P3,0.000,745.000,-,*,-,*,-,*,0,0.000,0,0,0,winter lupins,ch304 70,1992-10-07,1993-10-10,1.430,90.000,0
Rothamsted,24,2,241,1993,L,*,0.000,15.000,(P)P2,0.000,595.000,-,*,-,*,-,*,0,0.000,0,0,0,winter lupins,ch304 70,1992-10-07,1993-10-10,1.420,90.000,0
Rothamsted,24,2,242,1993,L,*,0.000,15.000,(P)P2,0.000,595.000,-,*,-,*,-,*,S,30.000,0,0,0,winter lupins,ch304 70,1992-10-07,1993-10-10,1.720,90.000,0
Rothamsted,25,2,251,1993,L,*,0.000,15.000,(P)P3,0.000,745.000,-,*,-,*,-,*,S,30.000,0,0,0,winter lupins,ch304 70,1992-10-07,1993-10-10,1.930,90.000,0
Rothamsted,25,2,252,1993,L,*,0.000,15.000,(P)P3,0.000,745.000,-,*,-,*,-,*,0,0.000,0,0,0,winter lupins,ch304 70,1992-10-07,1993-10-10,1.590,90.000,0
Rothamsted,26,2,261,1993,0,*,0.000,0.000,(0)P0,0.000,0.000,-,*,-,*,-,*,S,30.000,0,0,0,winter lupins,ch304 70,1992-10-07,1993-10-10,0.000,90.000,0
Rothamsted,26,2,262,1993,0,*,0.000,0.000,(0)P0,0.000,0.000,-,*,-,*,-,*,0,0.000,0,0,0,winter lupins,ch304 70,1992-10-07,1993-10-10,0.000,90.000,0
Rothamsted,27,2,271,1993,H,*,0.000,52.500,(0)P1,0.000,100.000,-,*,-,*,-,*,S,30.000,0,0,0,winter lupins,ch304 70,1992-10-07,1993-10-10,1.580,90.000,0
Rothamsted,27,2,272,1993,H,*,0.000,52.500,(0)P1,0.000,100.000,-,*,-,*,-,*,0,0.000,0,0,0,winter lupins,ch304 70,1992-10-07,1993-10-10,1.500,90.000,0
Rothamsted,28,2,281,1993,H,*,0.000,52.500,(P)P3,0.000,745.000,-,*,-,*,-,*,0,0.000,0,0,0,winter lupins,ch304 70,1992-10-07,1993-10-10,1.530,90.000,0
Rothamsted,28,2,282,1993,H,*,0.000,52.500,(P)P3,0.000,745.000,-,*,-,*,-,*,S,30.000,0,0,0,winter lupins,ch304 70,1992-10-07,1993-10-10,1.690,90.000,0
Rothamsted,29,2,291,1993,0,*,0.000,0.000,(0)P1,0.000,100.000,-,*,-,*,-,*,S,30.000,0,0,0,winter lupins,ch304 70,1992-10-07,1993-10-10,0.000,90.000,0
Rothamsted,29,2,292,1993,0,*,0.000,0.000,(0)P1,0.000,100.000,-,*,-,*,-,*,0,0.000,0,0,0,winter lupins,ch304 70,1992-10-07,1993-10-10,0.000,90.000,0
Rothamsted,30,2,301,1993,L,*,0.000,15.000,(0)P0,0.000,0.000,-,*,-,*,-,*,0,0.000,0,0,0,winter lupins,ch304 70,1992-10-07,1993-10-10,2.470,90.000,0
Rothamsted,30,2,302,1993,L,*,0.000,15.000,(0)P0,0.000,0.000,-,*,-,*,-,*,S,30.000,0,0,0,winter lupins,ch304 70,1992-10-07,1993-10-10,2.520,90.000,0
